season,game_id,game_date,season_phase,game_time_et,matchup_key,player_id,player,team_abbr,opponent_abbr,is_home,starter,position,minutes,points,rebounds,assists,three_made,three_attempts,turnovers,steals,blocks,oreb,dreb,personal_fouls,fgm,fga,ftm,fta,plus_minus,team_score,opponent_score,PTS,REB,AST,THREES,PRA,PA,PR,RA,source
2024,401647556,2024-05-04,preseason,2024-05-04T21:30-04:00,LA-SEA,4433630,Rickea Jackson,LA,SEA,False,False,F,20.0,10,4,0,0,2,1,0,0,0,4,0,4,9,2,2,-6,84,79,10.0,4.0,0.0,0.0,14.0,10.0,14.0,4.0,espn_site_api
2024,401647556,2024-05-04,preseason,2024-05-04T21:30-04:00,LA-SEA,4336633,Li Yueru,LA,SEA,False,False,C,20.0,7,5,0,1,1,2,0,0,3,2,4,2,7,2,2,-12,84,79,7.0,5.0,0.0,1.0,12.0,7.0,12.0,5.0,espn_site_api
2024,401647556,2024-05-04,preseason,2024-05-04T21:30-04:00,LA-SEA,2569047,Blake Dietrick,LA,SEA,False,False,G,9.0,0,2,1,0,0,1,3,0,2,0,0,0,2,0,0,+5,84,79,0.0,2.0,1.0,0.0,3.0,1.0,2.0,3.0,espn_site_api
2024,401647556,2024-05-04,preseason,2024-05-04T21:30-04:00,LA-SEA,4066553,Aari McDonald,LA,SEA,False,False,G,5.0,0,0,0,0,1,2,0,0,0,0,1,0,2,0,0,-7,84,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,espn_site_api
2024,401647556,2024-05-04,preseason,2024-05-04T21:30-04:00,LA-SEA,4398749,McKenzie Forbes,LA,SEA,False,False,G,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,84,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,espn_site_api
2024,401647556,2024-05-04,preseason,2024-05-04T21:30-04:00,LA-SEA,4398764,Rae Burrell,LA,SEA,False,False,G,11.0,4,1,0,0,1,0,1,0,0,1,0,2,4,0,0,-5,84,79,4.0,1.0,0.0,0.0,5.0,4.0,5.0,1.0,espn_site_api
2024,401647556,2024-05-04,preseason,2024-05-04T21:30-04:00,LA-SEA,4398912,Taylor Mikesell,LA,SEA,False,False,G,3.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,-5,84,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,espn_site_api
2024,401647556,2024-05-04,preseason,2024-05-04T21:30-04:00,LA-SEA,4398921,Nia Clouden,LA,SEA,False,False,G,13.0,3,2,4,0,1,2,0,0,1,1,2,0,1,3,4,-2,84,79,3.0,2.0,4.0,0.0,9.0,7.0,5.0,6.0,espn_site_api
2024,401647556,2024-05-04,preseason,2024-05-04T21:30-04:00,LA-SEA,4432832,Zia Cooke,LA,SEA,False,False,G,14.0,7,2,0,0,3,2,1,0,0,2,1,2,6,3,4,-7,84,79,7.0,2.0,0.0,0.0,9.0,7.0,9.0,2.0,espn_site_api
2024,401647556,2024-05-04,preseason,2024-05-04T21:30-04:00,LA-SEA,1068,Nneka Ogwumike,SEA,LA,True,True,F,17.0,4,2,2,0,0,0,2,0,0,2,0,1,6,2,2,+9,79,84,4.0,2.0,2.0,0.0,8.0,6.0,6.0,4.0,espn_site_api
2024,401647556,2024-05-04,preseason,2024-05-04T21:30-04:00,LA-SEA,3056672,Mercedes Russell,SEA,LA,True,True,C,15.0,5,2,1,0,0,0,0,0,2,0,1,2,4,1,2,-6,79,84,5.0,2.0,1.0,0.0,8.0,6.0,7.0,3.0,espn_site_api
2024,401647556,2024-05-04,preseason,2024-05-04T21:30-04:00,LA-SEA,2491205,Skylar Diggins,SEA,LA,True,True,G,20.0,14,4,5,1,3,3,4,1,2,2,1,5,8,3,4,-5,79,84,14.0,4.0,5.0,1.0,23.0,19.0,18.0,9.0,espn_site_api
2024,401647556,2024-05-04,preseason,2024-05-04T21:30-04:00,LA-SEA,2987869,Jewell Loyd,SEA,LA,True,True,G,17.0,12,0,2,2,5,0,1,0,0,0,1,4,11,2,2,+3,79,84,12.0,0.0,2.0,2.0,14.0,14.0,12.0,2.0,espn_site_api
2024,401647556,2024-05-04,preseason,2024-05-04T21:30-04:00,LA-SEA,3142948,Victoria Vivians,SEA,LA,True,True,G,19.0,5,0,0,1,3,0,0,0,0,0,1,2,6,0,0,-10,79,84,5.0,0.0,0.0,1.0,5.0,5.0,5.0,0.0,espn_site_api
2024,401647556,2024-05-04,preseason,2024-05-04T21:30-04:00,LA-SEA,3058888,Kaela Davis,SEA,LA,True,False,F,18.0,1,4,1,0,1,1,0,0,2,2,1,0,1,1,2,+1,79,84,1.0,4.0,1.0,0.0,6.0,2.0,5.0,5.0,espn_site_api
2024,401647556,2024-05-04,preseason,2024-05-04T21:30-04:00,LA-SEA,4068161,Joyner Holmes,SEA,LA,True,False,F,20.0,13,0,2,1,2,0,4,0,0,0,2,6,9,0,0,-4,79,84,13.0,0.0,2.0,1.0,15.0,15.0,13.0,2.0,espn_site_api
2024,401647556,2024-05-04,preseason,2024-05-04T21:30-04:00,LA-SEA,4433122,Quay Miller,SEA,LA,True,False,F,7.0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,-1,79,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,espn_site_api
2024,401647556,2024-05-04,preseason,2024-05-04T21:30-04:00,LA-SEA,4594527,Dulcy Fankam Mendjiadeu,SEA,LA,True,False,F,12.0,2,2,0,0,0,1,0,1,1,1,1,1,3,0,0,-7,79,84,2.0,2.0,0.0,0.0,4.0,2.0,4.0,2.0,espn_site_api
2024,401647556,2024-05-04,preseason,2024-05-04T21:30-04:00,LA-SEA,3056664,Alaina Coates,SEA,LA,True,False,C,10.0,4,2,1,0,0,0,0,1,1,1,3,1,1,2,2,-1,79,84,4.0,2.0,1.0,0.0,7.0,5.0,6.0,3.0,espn_site_api
2024,401647556,2024-05-04,preseason,2024-05-04T21:30-04:00,LA-SEA,887,Sami Whitcomb,SEA,LA,True,False,G,24.0,12,1,4,4,9,1,1,2,0,1,1,4,12,0,0,-4,79,84,12.0,1.0,4.0,4.0,17.0,16.0,13.0,5.0,espn_site_api
2024,401647556,2024-05-04,preseason,2024-05-04T21:30-04:00,LA-SEA,4282168,Kiana Williams,SEA,LA,True,False,G,9.0,2,2,1,0,2,0,0,0,0,2,1,1,5,0,0,+2,79,84,2.0,2.0,1.0,0.0,5.0,3.0,4.0,3.0,espn_site_api
2024,401647556,2024-05-04,preseason,2024-05-04T21:30-04:00,LA-SEA,5017726,Jade Melbourne,SEA,LA,True,False,G,13.0,5,0,1,0,3,3,0,0,0,0,3,1,5,3,3,-2,79,84,5.0,0.0,1.0,0.0,6.0,6.0,5.0,1.0,espn_site_api
2024,401649379,2024-05-07,preseason,2024-05-07T20:00-04:00,CHI-NY,2998928,Breanna Stewart,NY,CHI,False,True,F,21.0,5,4,1,0,3,4,1,1,1,3,1,2,6,1,2,-25,53,101,5.0,4.0,1.0,0.0,10.0,6.0,9.0,5.0,espn_site_api
2024,401649379,2024-05-07,preseason,2024-05-07T20:00-04:00,CHI-NY,2999101,Jonquel Jones,NY,CHI,False,True,C,19.0,4,5,2,0,1,0,1,1,1,4,2,2,4,0,0,-20,53,101,4.0,5.0,2.0,0.0,11.0,6.0,9.0,7.0,espn_site_api
2024,401649379,2024-05-07,preseason,2024-05-07T20:00-04:00,CHI-NY,981,Courtney Vandersloot,NY,CHI,False,True,G,18.0,4,1,1,0,1,2,1,1,0,1,1,2,7,0,0,-21,53,101,4.0,1.0,1.0,0.0,6.0,5.0,5.0,2.0,espn_site_api
2024,401649379,2024-05-07,preseason,2024-05-07T20:00-04:00,CHI-NY,2593770,Betnijah Laney-Hamilton,NY,CHI,False,True,G,20.0,4,1,0,0,2,3,0,0,0,1,1,1,5,2,2,-19,53,101,4.0,1.0,0.0,0.0,5.0,4.0,5.0,1.0,espn_site_api
2024,401649379,2024-05-07,preseason,2024-05-07T20:00-04:00,CHI-NY,4066533,Sabrina Ionescu,NY,CHI,False,True,G,18.0,8,3,2,2,5,3,0,0,0,3,1,3,11,0,1,-22,53,101,8.0,3.0,2.0,2.0,13.0,10.0,11.0,5.0,espn_site_api
2024,401649379,2024-05-07,preseason,2024-05-07T20:00-04:00,CHI-NY,2529622,Kayla Thornton,NY,CHI,False,False,F,11.0,0,5,1,0,0,0,0,0,1,4,2,0,2,0,0,-7,53,101,0.0,5.0,1.0,0.0,6.0,1.0,5.0,6.0,espn_site_api
2024,401649379,2024-05-07,preseason,2024-05-07T20:00-04:00,CHI-NY,3906832,Brianna Fraser,NY,CHI,False,False,F,13.0,4,4,0,0,2,3,1,1,3,1,0,0,7,4,4,-16,53,101,4.0,4.0,0.0,0.0,8.0,4.0,8.0,4.0,espn_site_api
2024,401649379,2024-05-07,preseason,2024-05-07T20:00-04:00,CHI-NY,4398726,Jessika Carter,NY,CHI,False,False,F,7.0,4,2,2,0,0,1,0,0,1,1,0,1,2,2,2,-8,53,101,4.0,2.0,2.0,0.0,8.0,6.0,6.0,4.0,espn_site_api
2024,401649379,2024-05-07,preseason,2024-05-07T20:00-04:00,CHI-NY,4433353,Esmery Martinez,NY,CHI,False,False,F,15.0,4,2,2,1,1,2,2,0,0,2,1,1,1,1,2,-16,53,101,4.0,2.0,2.0,1.0,8.0,6.0,6.0,4.0,espn_site_api
2024,401649379,2024-05-07,preseason,2024-05-07T20:00-04:00,CHI-NY,4433668,Rita Igbokwe,NY,CHI,False,False,C,8.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-16,53,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,espn_site_api
2024,401649379,2024-05-07,preseason,2024-05-07T20:00-04:00,CHI-NY,4433386,Jaylyn Sherrod,NY,CHI,False,False,G,10.0,4,0,0,0,0,2,2,0,0,0,4,2,2,0,0,-19,53,101,4.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,espn_site_api
2024,401649379,2024-05-07,preseason,2024-05-07T20:00-04:00,CHI-NY,4433661,Marquesha Davis,NY,CHI,False,False,G,15.0,4,3,0,0,0,2,1,0,2,1,1,2,5,0,1,-15,53,101,4.0,3.0,0.0,0.0,7.0,4.0,7.0,3.0,espn_site_api
2024,401649379,2024-05-07,preseason,2024-05-07T20:00-04:00,CHI-NY,4703593,Okako Adika,NY,CHI,False,False,G,10.0,2,1,0,0,1,1,0,0,1,0,2,1,2,0,0,-17,53,101,2.0,1.0,0.0,0.0,3.0,2.0,3.0,1.0,espn_site_api
2024,401649379,2024-05-07,preseason,2024-05-07T20:00-04:00,CHI-NY,5138115,Stephanie Mawuli,NY,CHI,False,False,G,15.0,6,1,1,0,1,1,2,0,1,0,2,3,8,0,0,-19,53,101,6.0,1.0,1.0,0.0,8.0,7.0,7.0,2.0,espn_site_api
2024,401649379,2024-05-07,preseason,2024-05-07T20:00-04:00,CHI-NY,4282173,Michaela Onyenwere,CHI,NY,True,True,F,24.0,3,5,1,1,3,1,0,0,1,4,4,1,4,0,0,+26,101,53,3.0,5.0,1.0,1.0,9.0,4.0,8.0,6.0,espn_site_api
2024,401649379,2024-05-07,preseason,2024-05-07T20:00-04:00,CHI-NY,4433402,Angel Reese,CHI,NY,True,True,F,19.0,13,5,1,0,0,0,2,0,2,3,1,6,10,1,1,+32,101,53,13.0,5.0,1.0,0.0,19.0,14.0,18.0,6.0,espn_site_api
2024,401649379,2024-05-07,preseason,2024-05-07T20:00-04:00,CHI-NY,3058902,Diamond DeShields,CHI,NY,True,True,G,12.0,4,3,0,0,3,1,2,1,0,3,2,2,10,0,0,+14,101,53,4.0,3.0,0.0,0.0,7.0,4.0,7.0,3.0,espn_site_api
2024,401649379,2024-05-07,preseason,2024-05-07T20:00-04:00,CHI-NY,3904576,Marina Mabrey,CHI,NY,True,True,G,23.0,20,3,4,4,7,1,2,1,0,3,1,7,12,2,2,+26,101,53,20.0,3.0,4.0,4.0,27.0,24.0,23.0,7.0,espn_site_api
2024,401649379,2024-05-07,preseason,2024-05-07T20:00-04:00,CHI-NY,4281190,Dana Evans,CHI,NY,True,True,G,29.0,19,5,7,2,4,5,0,0,1,4,0,8,12,1,1,+33,101,53,19.0,5.0,7.0,2.0,31.0,26.0,24.0,12.0,espn_site_api
2024,401649379,2024-05-07,preseason,2024-05-07T20:00-04:00,CHI-NY,2566453,Isabelle Harrison,CHI,NY,True,False,F,12.0,6,3,0,1,3,1,0,0,0,3,3,1,3,3,4,+17,101,53,6.0,3.0,0.0,1.0,9.0,6.0,9.0,3.0,espn_site_api
2024,401649379,2024-05-07,preseason,2024-05-07T20:00-04:00,CHI-NY,3142086,Brianna Turner,CHI,NY,True,False,F,13.0,4,8,0,0,0,1,1,0,5,3,2,2,4,0,0,+4,101,53,4.0,8.0,0.0,0.0,12.0,4.0,12.0,8.0,espn_site_api
2024,401649379,2024-05-07,preseason,2024-05-07T20:00-04:00,CHI-NY,2566081,Elizabeth Williams,CHI,NY,True,False,C,14.0,6,3,2,0,0,0,4,1,2,1,2,3,3,0,0,+20,101,53,6.0,3.0,2.0,0.0,11.0,8.0,9.0,5.0,espn_site_api
2024,401649379,2024-05-07,preseason,2024-05-07T20:00-04:00,CHI-NY,3058908,Lindsay Allen,CHI,NY,True,False,G,23.0,6,1,5,0,1,2,0,0,0,1,1,2,4,2,2,+33,101,53,6.0,1.0,5.0,0.0,12.0,11.0,7.0,6.0,espn_site_api
2024,401649379,2024-05-07,preseason,2024-05-07T20:00-04:00,CHI-NY,4065820,Kysre Gondrezick,CHI,NY,True,False,G,12.0,9,3,1,3,4,1,0,0,1,2,0,3,4,0,0,+15,101,53,9.0,3.0,1.0,3.0,13.0,10.0,12.0,4.0,espn_site_api
2024,401649379,2024-05-07,preseason,2024-05-07T20:00-04:00,CHI-NY,4280892,Chennedy Carter,CHI,NY,True,False,G,19.0,11,2,0,0,0,1,2,1,0,2,2,4,8,3,6,+20,101,53,11.0,2.0,0.0,0.0,13.0,11.0,13.0,2.0,espn_site_api
2024,401649380,2024-05-07,preseason,2024-05-07T22:00-04:00,PHX-SEA,2490553,Brittney Griner,PHX,SEA,False,True,C,15.0,5,4,3,0,0,0,0,2,1,3,1,2,6,1,2,-5,59,85,5.0,4.0,3.0,0.0,12.0,8.0,9.0,7.0,espn_site_api
2024,401649380,2024-05-07,preseason,2024-05-07T22:00-04:00,PHX-SEA,585,Diana Taurasi,PHX,SEA,False,True,G,15.0,10,2,0,1,3,1,0,1,0,2,1,3,6,3,3,-11,59,85,10.0,2.0,0.0,1.0,12.0,10.0,12.0,2.0,espn_site_api
2024,401649380,2024-05-07,preseason,2024-05-07T22:00-04:00,PHX-SEA,2529137,Natasha Cloud,PHX,SEA,False,True,G,15.0,0,4,1,0,1,3,1,0,0,4,1,0,2,0,0,-11,59,85,0.0,4.0,1.0,0.0,5.0,1.0,4.0,5.0,espn_site_api
2024,401649380,2024-05-07,preseason,2024-05-07T22:00-04:00,PHX-SEA,2998938,Kahleah Copper,PHX,SEA,False,True,G,14.0,6,0,1,1,3,0,1,1,0,0,2,2,8,1,2,-11,59,85,6.0,0.0,1.0,1.0,7.0,7.0,6.0,1.0,espn_site_api
2024,401649380,2024-05-07,preseason,2024-05-07T22:00-04:00,PHX-SEA,3907781,Sophie Cunningham,PHX,SEA,False,True,G,13.0,5,0,0,1,3,0,1,0,0,0,1,2,4,0,0,-8,59,85,5.0,0.0,0.0,1.0,5.0,5.0,5.0,0.0,espn_site_api
2024,401649380,2024-05-07,preseason,2024-05-07T22:00-04:00,PHX-SEA,4065759,Mikiah Herbert Harrigan,PHX,SEA,False,False,F,14.0,5,1,0,0,4,1,0,0,0,1,0,1,6,3,4,0,59,85,5.0,1.0,0.0,0.0,6.0,5.0,6.0,1.0,espn_site_api
2024,401649380,2024-05-07,preseason,2024-05-07T22:00-04:00,PHX-SEA,4068042,Natasha Mack,PHX,SEA,False,False,F,16.0,6,7,2,0,0,0,0,2,3,4,0,3,5,0,0,-8,59,85,6.0,7.0,2.0,0.0,15.0,8.0,13.0,9.0,espn_site_api
2024,401649380,2024-05-07,preseason,2024-05-07T22:00-04:00,PHX-SEA,4068885,Amy Atwell,PHX,SEA,False,False,F,14.0,0,1,0,0,1,1,0,0,0,1,2,0,1,0,0,-14,59,85,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,espn_site_api
2024,401649380,2024-05-07,preseason,2024-05-07T22:00-04:00,PHX-SEA,4281923,Mya Hollingshed,PHX,SEA,False,False,F,14.0,3,4,1,0,4,0,0,0,1,3,1,1,6,1,2,-18,59,85,3.0,4.0,1.0,0.0,8.0,4.0,7.0,5.0,espn_site_api
2024,401649380,2024-05-07,preseason,2024-05-07T22:00-04:00,PHX-SEA,4433392,Bella Murekatete,PHX,SEA,False,False,C,9.0,4,2,0,0,0,1,1,1,0,2,6,2,2,0,0,-13,59,85,4.0,2.0,0.0,0.0,6.0,4.0,6.0,2.0,espn_site_api
2024,401649380,2024-05-07,preseason,2024-05-07T22:00-04:00,PHX-SEA,2992164,Ariel Hearn,PHX,SEA,False,False,G,7.0,4,1,1,0,1,1,0,0,0,1,1,2,3,0,0,+3,59,85,4.0,1.0,1.0,0.0,6.0,5.0,5.0,2.0,espn_site_api
2024,401649380,2024-05-07,preseason,2024-05-07T22:00-04:00,PHX-SEA,4068159,Sug Sutton,PHX,SEA,False,False,G,13.0,0,4,2,0,0,2,0,0,2,2,1,0,4,0,0,-20,59,85,0.0,4.0,2.0,0.0,6.0,2.0,4.0,6.0,espn_site_api
2024,401649380,2024-05-07,preseason,2024-05-07T22:00-04:00,PHX-SEA,4398965,Christyn Williams,PHX,SEA,False,False,G,17.0,5,3,0,1,1,0,0,0,1,2,3,2,7,0,0,-7,59,85,5.0,3.0,0.0,1.0,8.0,5.0,8.0,3.0,espn_site_api
2024,401649380,2024-05-07,preseason,2024-05-07T22:00-04:00,PHX-SEA,4433293,Charisma Osborne,PHX,SEA,False,False,G,10.0,6,2,1,1,3,0,0,0,1,1,1,2,8,1,2,-7,59,85,6.0,2.0,1.0,1.0,9.0,7.0,8.0,3.0,espn_site_api
2024,401649380,2024-05-07,preseason,2024-05-07T22:00-04:00,PHX-SEA,4433363,Jaz Shelley,PHX,SEA,False,False,G,14.0,0,1,2,0,1,1,1,0,0,1,1,0,1,0,0,0,59,85,0.0,1.0,2.0,0.0,3.0,2.0,1.0,3.0,espn_site_api
2024,401649380,2024-05-07,preseason,2024-05-07T22:00-04:00,PHX-SEA,1068,Nneka Ogwumike,SEA,PHX,True,True,F,19.0,15,3,0,1,3,0,0,0,1,2,2,6,8,2,2,+21,85,59,15.0,3.0,0.0,1.0,18.0,15.0,18.0,3.0,espn_site_api
2024,401649380,2024-05-07,preseason,2024-05-07T22:00-04:00,PHX-SEA,4420318,Ezi Magbegor,SEA,PHX,True,True,F,17.0,5,6,0,0,1,3,0,3,3,3,2,1,3,3,4,+20,85,59,5.0,6.0,0.0,0.0,11.0,5.0,11.0,6.0,espn_site_api
2024,401649380,2024-05-07,preseason,2024-05-07T22:00-04:00,PHX-SEA,2491205,Skylar Diggins,SEA,PHX,True,True,G,20.0,9,3,5,1,3,1,0,0,0,3,2,3,9,2,3,+20,85,59,9.0,3.0,5.0,1.0,17.0,14.0,12.0,8.0,espn_site_api
2024,401649380,2024-05-07,preseason,2024-05-07T22:00-04:00,PHX-SEA,2987869,Jewell Loyd,SEA,PHX,True,True,G,20.0,18,5,1,2,7,1,1,0,0,5,0,6,15,4,4,+20,85,59,18.0,5.0,1.0,2.0,24.0,19.0,23.0,6.0,espn_site_api
2024,401649380,2024-05-07,preseason,2024-05-07T22:00-04:00,PHX-SEA,3142948,Victoria Vivians,SEA,PHX,True,True,G,12.0,6,5,2,2,2,1,1,0,1,4,2,2,2,0,0,+17,85,59,6.0,5.0,2.0,2.0,13.0,8.0,11.0,7.0,espn_site_api
2024,401649380,2024-05-07,preseason,2024-05-07T22:00-04:00,PHX-SEA,3058888,Kaela Davis,SEA,PHX,True,False,F,10.0,2,3,0,0,0,0,1,0,0,3,1,0,1,2,2,-1,85,59,2.0,3.0,0.0,0.0,5.0,2.0,5.0,3.0,espn_site_api
2024,401649380,2024-05-07,preseason,2024-05-07T22:00-04:00,PHX-SEA,4068161,Joyner Holmes,SEA,PHX,True,False,F,15.0,5,0,1,1,1,0,1,0,0,0,1,2,4,0,0,+4,85,59,5.0,0.0,1.0,1.0,6.0,6.0,5.0,1.0,espn_site_api
2024,401649380,2024-05-07,preseason,2024-05-07T22:00-04:00,PHX-SEA,4432830,Jordan Horston,SEA,PHX,True,False,F,15.0,2,9,1,0,1,2,1,0,2,7,2,1,6,0,0,+7,85,59,2.0,9.0,1.0,0.0,12.0,3.0,11.0,10.0,espn_site_api
2024,401649380,2024-05-07,preseason,2024-05-07T22:00-04:00,PHX-SEA,4433122,Quay Miller,SEA,PHX,True,False,F,4.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,85,59,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,espn_site_api
2024,401649380,2024-05-07,preseason,2024-05-07T22:00-04:00,PHX-SEA,4594527,Dulcy Fankam Mendjiadeu,SEA,PHX,True,False,F,6.0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,-1,85,59,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,espn_site_api
2024,401649380,2024-05-07,preseason,2024-05-07T22:00-04:00,PHX-SEA,3056664,Alaina Coates,SEA,PHX,True,False,C,6.0,2,0,0,0,0,0,0,1,0,0,0,1,2,0,0,+1,85,59,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,espn_site_api
2024,401649380,2024-05-07,preseason,2024-05-07T22:00-04:00,PHX-SEA,3056672,Mercedes Russell,SEA,PHX,True,False,C,13.0,6,3,2,0,0,1,0,0,1,2,1,2,5,2,3,+7,85,59,6.0,3.0,2.0,0.0,11.0,8.0,9.0,5.0,espn_site_api
2024,401649380,2024-05-07,preseason,2024-05-07T22:00-04:00,PHX-SEA,887,Sami Whitcomb,SEA,PHX,True,False,G,13.0,0,0,1,0,4,0,2,0,0,0,0,0,4,0,0,+10,85,59,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,espn_site_api
2024,401649380,2024-05-07,preseason,2024-05-07T22:00-04:00,PHX-SEA,4282168,Kiana Williams,SEA,PHX,True,False,G,10.0,9,2,1,3,5,1,0,0,0,2,0,3,6,0,0,-1,85,59,9.0,2.0,1.0,3.0,12.0,10.0,11.0,3.0,espn_site_api
2024,401649380,2024-05-07,preseason,2024-05-07T22:00-04:00,PHX-SEA,4433468,Nika Muhl,SEA,PHX,True,False,G,20.0,6,3,2,1,2,2,0,0,0,3,3,2,3,1,2,+6,85,59,6.0,3.0,2.0,1.0,11.0,8.0,9.0,5.0,espn_site_api
2024,401653632,2024-05-08,preseason,2024-05-08T11:30-04:00,MIN-WSH,3913881,Alanna Smith,MIN,WSH,False,True,F,23.0,6,4,0,0,2,2,1,1,0,4,2,3,6,0,0,+5,83,77,6.0,4.0,0.0,0.0,10.0,6.0,10.0,4.0,espn_site_api
2024,401653632,2024-05-08,preseason,2024-05-08T11:30-04:00,MIN-WSH,3917450,Napheesa Collier,MIN,WSH,False,True,F,21.0,15,7,2,2,4,1,1,2,0,7,2,5,10,3,4,+13,83,77,15.0,7.0,2.0,2.0,24.0,17.0,22.0,9.0,espn_site_api
2024,401653632,2024-05-08,preseason,2024-05-08T11:30-04:00,MIN-WSH,4433635,Diamond Miller,MIN,WSH,False,True,F,11.0,3,1,0,1,1,1,0,1,1,0,3,1,1,0,0,-2,83,77,3.0,1.0,0.0,1.0,4.0,3.0,4.0,1.0,espn_site_api
2024,401653632,2024-05-08,preseason,2024-05-08T11:30-04:00,MIN-WSH,2529205,Kayla McBride,MIN,WSH,False,True,G,10.0,0,2,0,0,2,0,0,0,0,2,1,0,2,0,0,-6,83,77,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,espn_site_api
2024,401653632,2024-05-08,preseason,2024-05-08T11:30-04:00,MIN-WSH,2987891,Courtney Williams,MIN,WSH,False,True,G,18.0,13,4,6,1,2,6,1,0,0,4,2,5,9,2,2,+8,83,77,13.0,4.0,6.0,1.0,23.0,19.0,17.0,10.0,espn_site_api
2024,401653632,2024-05-08,preseason,2024-05-08T11:30-04:00,MIN-WSH,3906972,Bridget Carleton,MIN,WSH,False,False,F,23.0,8,1,0,2,3,1,1,0,0,1,2,2,3,2,2,+1,83,77,8.0,1.0,0.0,2.0,9.0,8.0,9.0,1.0,espn_site_api
2024,401653632,2024-05-08,preseason,2024-05-08T11:30-04:00,MIN-WSH,4398567,Taylor Soule,MIN,WSH,False,False,F,12.0,2,0,1,0,0,1,1,0,0,0,2,0,0,2,4,+5,83,77,2.0,0.0,1.0,0.0,3.0,3.0,2.0,1.0,espn_site_api
2024,401653632,2024-05-08,preseason,2024-05-08T11:30-04:00,MIN-WSH,4595150,Camryn Taylor,MIN,WSH,False,False,F,13.0,6,2,0,0,0,3,0,0,0,2,3,0,1,6,8,-1,83,77,6.0,2.0,0.0,0.0,8.0,6.0,8.0,2.0,espn_site_api
2024,401653632,2024-05-08,preseason,2024-05-08T11:30-04:00,MIN-WSH,5105752,Alissa Pili,MIN,WSH,False,False,F,18.0,10,3,2,1,5,2,0,1,0,3,3,3,8,3,3,+1,83,77,10.0,3.0,2.0,1.0,15.0,12.0,13.0,5.0,espn_site_api
2024,401653632,2024-05-08,preseason,2024-05-08T11:30-04:00,MIN-WSH,3906753,Natisha Hiedeman,MIN,WSH,False,False,G,15.0,5,1,2,1,2,1,1,0,0,1,2,1,4,2,2,-8,83,77,5.0,1.0,2.0,1.0,8.0,7.0,6.0,3.0,espn_site_api
2024,401653632,2024-05-08,preseason,2024-05-08T11:30-04:00,MIN-WSH,4038390,Olivia Epoupa,MIN,WSH,False,False,G,12.0,4,2,4,0,0,4,1,0,0,2,1,0,0,4,4,+4,83,77,4.0,2.0,4.0,0.0,10.0,8.0,6.0,6.0,espn_site_api
2024,401653632,2024-05-08,preseason,2024-05-08T11:30-04:00,MIN-WSH,4398947,Kayana Traylor,MIN,WSH,False,False,G,6.0,3,0,0,0,0,0,1,0,0,0,2,1,1,1,2,-11,83,77,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,espn_site_api
2024,401653632,2024-05-08,preseason,2024-05-08T11:30-04:00,MIN-WSH,4594726,Kiki Jefferson,MIN,WSH,False,False,G,4.0,2,0,1,0,0,0,2,0,0,0,0,1,1,0,0,+12,83,77,2.0,0.0,1.0,0.0,3.0,3.0,2.0,1.0,espn_site_api
2024,401653632,2024-05-08,preseason,2024-05-08T11:30-04:00,MIN-WSH,4595303,Quinesha Lockett,MIN,WSH,False,False,G,14.0,6,1,0,2,2,1,0,0,1,0,2,2,4,0,0,+9,83,77,6.0,1.0,0.0,2.0,7.0,6.0,7.0,1.0,espn_site_api
2024,401653632,2024-05-08,preseason,2024-05-08T11:30-04:00,MIN-WSH,2529183,Stefanie Dolson,WSH,MIN,True,True,C,19.0,5,3,1,1,3,1,1,0,1,2,0,2,5,0,1,+7,77,83,5.0,3.0,1.0,1.0,9.0,6.0,8.0,4.0,espn_site_api
2024,401653632,2024-05-08,preseason,2024-05-08T11:30-04:00,MIN-WSH,4398911,Shakira Austin,WSH,MIN,True,True,C,11.0,4,1,0,0,0,1,0,0,0,1,1,2,5,0,0,-16,77,83,4.0,1.0,0.0,0.0,5.0,4.0,5.0,1.0,espn_site_api
2024,401653632,2024-05-08,preseason,2024-05-08T11:30-04:00,MIN-WSH,2988756,Brittney Sykes,WSH,MIN,True,True,G,16.0,6,0,2,1,3,4,1,0,0,0,0,2,6,1,1,-14,77,83,6.0,0.0,2.0,1.0,8.0,8.0,6.0,2.0,espn_site_api
