selected_rank,candidate_id,slate_date,player,team,opponent,matchup_key,game_time_et,market,side,line,sportsbook_count,projected_value,line_gap,abs_line_gap,wf_confidence,meta_prob_correct,projected_minutes,minutes_volatility,starter_rate_last10,lineup_status,availability_status,rotation_rank,minutes_trend,data_completeness_score,stake_level,team_recent_win_pct,opponent_recent_win_pct,market_synergy_boost,market_synergy_drag,estimated_accuracy_prior_pct,tier,model_action,base_score,context_score,context_adjustment,correlation_penalty,final_score,risk_flags,context_flags,premium_pockets
,859d2b1e95a9dab959e7,2026-05-09,LeBron James,LAL,OKC,OKC@LAL,"May 9, 8:30 PM",AST,OVER,7.5,11,8.5,1,1,0.535301,0.546743,37.34,7.17,,EXPECTED,,3,1.55,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,0,,D,COVERAGE,0.621565,0.59,0,0.076,0.545565,baseline_source; recent_form_mismatch,recent_form_mismatch,
,bdf21dde778dec855a34,2026-05-09,Cason Wallace,OKC,LAL,OKC@LAL,"May 9, 8:30 PM",RA,OVER,4.5,7,5.84,1.34,1.34,0.54769,0.572926,23.21,3.17,,EXPECTED,,6,1.45,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,D,COVERAGE,0.621544,0.6,0,0.025,0.596544,recent_form_mismatch,recent_form_mismatch,
,4d85efa25d66ae7464aa,2026-05-09,Cason Wallace,OKC,LAL,OKC@LAL,"May 9, 8:30 PM",PRA,OVER,11.5,10,12.04,0.54,0.54,0.578321,0.574938,23.21,3.17,,EXPECTED,,6,1.45,100,PLAYOFF_HIGH_LEVERAGE,1,0,5.32,0,,D,COVERAGE,0.621006,0.631033,0,0.025,0.596006,recent_form_mismatch,recent_form_mismatch,
,94e15683a6198721e819,2026-05-09,Duncan Robinson,DET,CLE,DET@CLE,"May 9, 3:00 PM",REB,UNDER,2.5,9,2.53,0.03,0.03,0.565268,0.537334,32.88,5,,CONFIRMED,,6,3.73,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,C,COVERAGE,0.620908,0.52,-0.025,0.07,0.550908,projection_side_split; thin_projection_gap; wide_minutes_range; minutes_trend_against_side; recent_form_mismatch,wide_minutes_range; minutes_trend_against_side; recent_form_mismatch,
,962740b1073977bf4546,2026-05-09,Cason Wallace,OKC,LAL,OKC@LAL,"May 9, 8:30 PM",THREES,OVER,0.5,8,1.35,0.85,0.85,0.570655,0.578568,23.21,3.17,,EXPECTED,,6,1.45,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,D,COVERAGE,0.618401,0.6,0,0.025,0.593401,auxiliary_side_sample_risk; recent_form_mismatch,recent_form_mismatch,
,b4dfa50cc58d8c2aa1ec,2026-05-09,Rui Hachimura,LAL,OKC,OKC@LAL,"May 9, 8:30 PM",PTS,OVER,13.5,11,14.8,1.3,1.3,0.518303,0.530397,36.1,5.11,,EXPECTED,,2,0.37,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,0,,D,COVERAGE,0.617217,0.525,-0.025,0.076,0.541217,wide_minutes_range; recent_form_mismatch,wide_minutes_range; recent_form_mismatch,
,9253816c4fc0476cdabb,2026-05-09,Marcus Smart,LAL,OKC,OKC@LAL,"May 9, 8:30 PM",PTS,OVER,11.5,11,11.61,0.11,0.11,0.552964,0.53008,34.13,5.76,,EXPECTED,,5,1.58,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,0,,D,COVERAGE,0.616678,0.59,0,0.076,0.540678,thin_projection_gap; recent_form_mismatch,recent_form_mismatch,
,d2efc5ec5c1457d92b3c,2026-05-09,LeBron James,LAL,OKC,OKC@LAL,"May 9, 8:30 PM",PTS,OVER,22.5,11,23.44,0.94,0.94,0.530397,0.52443,37.34,7.17,,EXPECTED,,3,1.55,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,0,,D,COVERAGE,0.615958,0.59,0,0.076,0.539958,baseline_source; recent_form_mismatch,recent_form_mismatch,
,28f81873eff840d97a7a,2026-05-09,Isaiah Stewart,DET,CLE,DET@CLE,"May 9, 3:00 PM",PTS,UNDER,3.5,9,4.15,0.65,0.65,0.578745,0.531572,12.27,4.04,,CONFIRMED,,14,-2.8,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,C,COVERAGE,0.615928,0.51,-0.025,0.076,0.539928,low_projected_minutes; projection_side_split; counter_projection_pts_under_thin_gap; wide_minutes_range; recent_form_mismatch; high_stakes_bench_role,wide_minutes_range; recent_form_mismatch; high_stakes_bench_role,
,a25ee6576bd3c0af45d3,2026-05-09,Ajay Mitchell,OKC,LAL,OKC@LAL,"May 9, 8:30 PM",PA,UNDER,20.5,10,19.9,-0.6,0.6,0.588362,0.590353,31.57,5.68,,EXPECTED,,3,5.07,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,13.93,,D,COVERAGE,0.615505,0.535,-0.025,0.025,0.590505,wide_minutes_range; minutes_trend_against_side; recent_form_mismatch,wide_minutes_range; minutes_trend_against_side; recent_form_mismatch,
,c577a5026720c161bef0,2026-05-09,Ajay Mitchell,OKC,LAL,OKC@LAL,"May 9, 8:30 PM",RA,UNDER,7.5,10,8.21,0.71,0.71,0.576442,0.582585,31.57,5.68,,EXPECTED,,3,5.07,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,D,COVERAGE,0.615205,0.5,-0.025,0.025,0.590205,projection_side_split; auxiliary_side_sample_risk; wide_minutes_range; minutes_trend_against_side; recent_form_mismatch,wide_minutes_range; minutes_trend_against_side; recent_form_mismatch,
,8093d40037dee7fd30e0,2026-05-09,Daniss Jenkins,DET,CLE,DET@CLE,"May 9, 3:00 PM",PR,UNDER,12.5,8,11.16,-1.34,1.34,0.598826,0.605514,23.09,7.14,,CONFIRMED,,12,8.76,100,PLAYOFF_HIGH_LEVERAGE,1,0,12.26,0,,D,COVERAGE,0.615111,0.425,-0.025,0.07,0.545111,wide_minutes_range; minutes_trend_against_side; teammate_synergy_against_side; recent_form_mismatch; high_stakes_bench_role,wide_minutes_range; minutes_trend_against_side; teammate_synergy_against_side; recent_form_mismatch; high_stakes_bench_role,
,81c98fa26489ae35587d,2026-05-09,Ajay Mitchell,OKC,LAL,OKC@LAL,"May 9, 8:30 PM",REB,UNDER,3.5,11,3.58,0.08,0.08,0.522802,0.492114,31.57,5.68,,EXPECTED,,3,5.07,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,C,COVERAGE,0.611084,0.5,-0.025,0.025,0.586084,projection_side_split; thin_projection_gap; wide_minutes_range; minutes_trend_against_side; recent_form_mismatch,wide_minutes_range; minutes_trend_against_side; recent_form_mismatch,
,b28d532721a676fa7eb1,2026-05-09,Rui Hachimura,LAL,OKC,OKC@LAL,"May 9, 8:30 PM",PA,OVER,14.5,8,16.07,1.57,1.57,0.506716,0.51839,36.1,5.11,,EXPECTED,,2,0.37,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,0,,D,COVERAGE,0.61065,0.525,-0.025,0.07,0.54065,wide_minutes_range; recent_form_mismatch,wide_minutes_range; recent_form_mismatch,
,082088e4e04a2b6c44c9,2026-05-09,Deandre Ayton,LAL,OKC,OKC@LAL,"May 9, 8:30 PM",AST,OVER,0.5,6,1.13,0.63,0.63,0.554737,0.577608,29.7,4.15,,EXPECTED,,7,-2.21,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,0,,D,COVERAGE,0.610351,0.54,0,0.076,0.534351,minutes_trend_against_side; recent_form_mismatch,minutes_trend_against_side; recent_form_mismatch,
,95e47dfcfaca731b8bb0,2026-05-09,Ajay Mitchell,OKC,LAL,OKC@LAL,"May 9, 8:30 PM",THREES,UNDER,1.5,9,1.16,-0.34,0.34,0.594291,0.629934,31.57,5.68,,EXPECTED,,3,5.07,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,D,COVERAGE,0.61018,0.5,-0.025,0.025,0.58518,thin_projection_gap; wide_minutes_range; minutes_trend_against_side; recent_form_mismatch,wide_minutes_range; minutes_trend_against_side; recent_form_mismatch,
,5ff63a72ce8477c2e309,2026-05-09,LeBron James,LAL,OKC,OKC@LAL,"May 9, 8:30 PM",THREES,OVER,1.5,10,1.85,0.35,0.35,0.545692,0.555305,37.34,7.17,,EXPECTED,,3,1.55,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,0,,D,COVERAGE,0.607301,0.59,0,0.07,0.537301,baseline_source; auxiliary_side_sample_risk; thin_projection_gap; recent_form_mismatch,recent_form_mismatch,
,f2ef3da2b8cf2b87151a,2026-05-09,Isaiah Hartenstein,OKC,LAL,OKC@LAL,"May 9, 8:30 PM",PTS,UNDER,8.5,9,8.59,0.09,0.09,0.569976,0.574659,25.89,4.89,,EXPECTED,,7,5.43,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,D,COVERAGE,0.606931,0.54,0,0.031,0.575931,projection_side_split; counter_projection_pts_under_thin_gap; thin_projection_gap; minutes_trend_against_side; recent_form_mismatch,minutes_trend_against_side; recent_form_mismatch,
,4df8168031f0c528b259,2026-05-09,Jaylin Williams,OKC,LAL,OKC@LAL,"May 9, 8:30 PM",AST,OVER,1.5,6,1.87,0.37,0.37,0.724547,0.473357,14.44,3.68,,EXPECTED,,12,0.82,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,C,COVERAGE,0.606555,0.54,-0.025,0.031,0.575555,low_projected_minutes; thin_projection_gap; recent_form_mismatch; high_stakes_bench_role,recent_form_mismatch; high_stakes_bench_role,
,184a79e37b6de96f0388,2026-05-09,Luguentz Dort,OKC,LAL,OKC@LAL,"May 9, 8:30 PM",PR,UNDER,9.5,8,9.76,0.26,0.26,0.582806,0.548381,25.72,2.54,,EXPECTED,,5,2.7,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,5.47,,D,COVERAGE,0.604812,0.606908,0,0.025,0.579812,projection_side_split; thin_projection_gap; minutes_trend_against_side; recent_form_mismatch,minutes_trend_against_side; recent_form_mismatch,
,792e7ba64b5bed36308e,2026-05-09,Chet Holmgren,OKC,LAL,OKC@LAL,"May 9, 8:30 PM",THREES,OVER,1.5,9,1.86,0.36,0.36,0.563181,0.555046,32.41,5.36,,EXPECTED,,2,4.85,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,D,COVERAGE,0.603029,0.59,0,0.025,0.578029,baseline_source; auxiliary_side_sample_risk; thin_projection_gap; recent_form_mismatch,recent_form_mismatch,
,12db21e166f63bf9fd51,2026-05-09,Dean Wade,CLE,DET,DET@CLE,"May 9, 3:00 PM",RA,OVER,4.5,6,4.96,0.46,0.46,0.580063,0.578336,25.13,3.75,,CONFIRMED,,6,0.07,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,0,,D,COVERAGE,0.602862,0.62,0,0.025,0.577862,thin_projection_gap; recent_form_mismatch,recent_form_mismatch,
,914670e389b102d2c19e,2026-05-09,Luke Kennard,LAL,OKC,OKC@LAL,"May 9, 8:30 PM",PR,OVER,11,8,11.94,0.94,0.94,0.579552,0.51267,27.36,8.98,,EXPECTED,,6,-3.35,100,PLAYOFF_HIGH_LEVERAGE,0,1,14.68,0,,D,COVERAGE,0.602093,0.485,0,0.07,0.532093,baseline_source; volatile_minutes; minutes_trend_against_side; recent_form_mismatch,volatile_minutes; minutes_trend_against_side; recent_form_mismatch,
,31aede9c82c3436987c1,2026-05-09,Jaylin Williams,OKC,LAL,OKC@LAL,"May 9, 8:30 PM",PRA,OVER,8.5,7,9.59,1.09,1.09,0.671407,0.584947,14.44,3.68,,EXPECTED,,12,0.82,100,PLAYOFF_HIGH_LEVERAGE,1,0,19.9,0,,D,COVERAGE,0.601813,0.575,-0.025,0.025,0.576813,low_projected_minutes; recent_form_mismatch; high_stakes_bench_role,recent_form_mismatch; high_stakes_bench_role,
,396cc1566c57d83861ec,2026-05-09,Jaylon Tyson,CLE,DET,DET@CLE,"May 9, 3:00 PM",REB,UNDER,3.5,9,3.72,0.22,0.22,0.594934,0.50887,17.07,4.24,,CONFIRMED,,9,1.95,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,0,,C,COVERAGE,0.60098,0.525,-0.025,0.025,0.57598,low_projected_minutes; projection_side_split; thin_projection_gap; recent_form_mismatch; high_stakes_bench_role,recent_form_mismatch; high_stakes_bench_role,
,d074331e3d8ac4d69e20,2026-05-09,Ajay Mitchell,OKC,LAL,OKC@LAL,"May 9, 8:30 PM",PTS,UNDER,16.5,11,15.27,-1.23,1.23,0.543161,0.551564,31.57,5.68,,EXPECTED,,3,5.07,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,D,COVERAGE,0.600738,0.5,-0.025,0.031,0.569738,baseline_source; wide_minutes_range; minutes_trend_against_side; recent_form_mismatch,wide_minutes_range; minutes_trend_against_side; recent_form_mismatch,
,7531230f452fe87be5fa,2026-05-09,Dennis Schröder,CLE,DET,DET@CLE,"May 9, 3:00 PM",PA,OVER,8.5,5,10.26,1.76,1.76,0.603764,0.584421,16.71,4.2,,CONFIRMED,,14,1.89,100,PLAYOFF_HIGH_LEVERAGE,0,1,14.48,0,,D,COVERAGE,0.598613,0.545,-0.025,0.025,0.573613,low_projected_minutes; wide_minutes_range; recent_form_mismatch; high_stakes_bench_role,wide_minutes_range; recent_form_mismatch; high_stakes_bench_role,
,b0a47f31e80ad7a88701,2026-05-09,Ausar Thompson,DET,CLE,DET@CLE,"May 9, 3:00 PM",PA,UNDER,12.5,8,12.23,-0.27,0.27,0.570797,0.561859,32.73,5.43,,CONFIRMED,,5,-0.7,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,D,COVERAGE,0.598487,0.585,0,0.07,0.528487,baseline_source; thin_projection_gap; recent_form_mismatch,recent_form_mismatch,
,4c0760edeb18df632712,2026-05-09,Luguentz Dort,OKC,LAL,OKC@LAL,"May 9, 8:30 PM",THREES,OVER,1.5,10,1.99,0.49,0.49,0.552078,0.555974,25.72,2.54,,EXPECTED,,5,2.7,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,D,COVERAGE,0.598477,0.625,0,0.025,0.573477,baseline_source; auxiliary_side_sample_risk; thin_projection_gap; recent_form_mismatch,recent_form_mismatch,
,94217236b96fcb38b496,2026-05-09,Jared McCain,OKC,LAL,OKC@LAL,"May 9, 8:30 PM",PTS,OVER,6.5,11,5.93,-0.57,0.57,0.665012,0.558416,9.15,8.57,,EXPECTED,,15,-1.17,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,D,COVERAGE,0.59808,0.44,-0.025,0.031,0.56708,low_projected_minutes; projection_side_split; volatile_minutes; recent_form_mismatch; high_stakes_bench_role,volatile_minutes; recent_form_mismatch; high_stakes_bench_role,
,4dbbb53004854b52111a,2026-05-09,Austin Reaves,LAL,OKC,OKC@LAL,"May 9, 8:30 PM",THREES,UNDER,2.5,9,2.53,0.03,0.03,0.567506,0.555207,35.44,4.69,,EXPECTED,,4,0.3,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,0,,D,COVERAGE,0.59768,0.565,0,0.07,0.52768,baseline_source; projection_side_split; thin_projection_gap; recent_form_mismatch,recent_form_mismatch,
,7add32e31084150805dd,2026-05-09,Cason Wallace,OKC,LAL,OKC@LAL,"May 9, 8:30 PM",PR,UNDER,9.5,7,9.37,-0.13,0.13,0.597697,0.563042,23.21,3.17,,EXPECTED,,6,1.45,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,D,COVERAGE,0.596895,0.575,0,0.025,0.571895,thin_projection_gap; recent_form_mismatch,recent_form_mismatch,
,75c6944a66da86875bf9,2026-05-09,Rui Hachimura,LAL,OKC,OKC@LAL,"May 9, 8:30 PM",REB,OVER,3.5,10,4.39,0.89,0.89,0.553647,0.543606,36.1,5.11,,EXPECTED,,2,0.37,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,0,,D,COVERAGE,0.596495,0.525,-0.025,0.07,0.526495,baseline_source; wide_minutes_range; recent_form_mismatch,wide_minutes_range; recent_form_mismatch,
,72f852e2468d5962209a,2026-05-09,Dennis Schröder,CLE,DET,DET@CLE,"May 9, 3:00 PM",PRA,OVER,10.5,5,12.05,1.55,1.55,0.629157,0.570628,16.71,4.2,,CONFIRMED,,14,1.89,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,0,,D,COVERAGE,0.595653,0.51,-0.025,0.025,0.570653,low_projected_minutes; wide_minutes_range; recent_form_mismatch; high_stakes_bench_role,wide_minutes_range; recent_form_mismatch; high_stakes_bench_role,
,4b384a98a2876bfa435f,2026-05-09,Rui Hachimura,LAL,OKC,OKC@LAL,"May 9, 8:30 PM",PRA,OVER,19.5,9,20.46,0.96,0.96,0.548285,0.564991,36.1,5.11,,EXPECTED,,2,0.37,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,0,,D,COVERAGE,0.59539,0.525,-0.025,0.07,0.52539,baseline_source; wide_minutes_range; recent_form_mismatch,wide_minutes_range; recent_form_mismatch,
,cba5d6d14177f4414446,2026-05-09,Alex Caruso,OKC,LAL,OKC@LAL,"May 9, 8:30 PM",RA,OVER,4.5,6,5.91,1.41,1.41,0.55942,0.581271,21.8,5.68,,EXPECTED,,8,3.56,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,D,COVERAGE,0.59434,0.53,-0.025,0.025,0.56934,low_projected_minutes; recent_form_mismatch; high_stakes_bench_role,recent_form_mismatch; high_stakes_bench_role,
,137c070e709617655dc9,2026-05-09,Jaylon Tyson,CLE,DET,DET@CLE,"May 9, 3:00 PM",AST,UNDER,1.5,3,1.77,0.27,0.27,0.706302,0.510209,17.07,4.24,,CONFIRMED,,9,1.95,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,0,,C,COVERAGE,0.592547,0.525,-0.025,0.031,0.561547,low_projected_minutes; minimum_book_depth; projection_side_split; thin_projection_gap; recent_form_mismatch; high_stakes_bench_role,recent_form_mismatch; high_stakes_bench_role,
,4f70e85b3b87b23468b2,2026-05-09,Ajay Mitchell,OKC,LAL,OKC@LAL,"May 9, 8:30 PM",PR,OVER,19.75,10,18.85,-0.9,0.9,0.535984,0.562323,31.57,5.68,,EXPECTED,,3,5.07,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,5.39,,D,COVERAGE,0.592152,0.518558,-0.025,0.025,0.567152,baseline_source; projection_side_split; wide_minutes_range; teammate_synergy_against_side; recent_form_mismatch,wide_minutes_range; teammate_synergy_against_side; recent_form_mismatch,
,c17daffbe302432c4d3f,2026-05-09,Jaylin Williams,OKC,LAL,OKC@LAL,"May 9, 8:30 PM",THREES,OVER,0.5,6,1.18,0.68,0.68,0.660617,0.640889,14.44,3.68,,EXPECTED,,12,0.82,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,D,COVERAGE,0.591769,0.54,-0.025,0.025,0.566769,low_projected_minutes; auxiliary_side_sample_risk; recent_form_mismatch; high_stakes_bench_role,recent_form_mismatch; high_stakes_bench_role,
,68d310a11e042b6cd048,2026-05-09,Alex Caruso,OKC,LAL,OKC@LAL,"May 9, 8:30 PM",PRA,OVER,11.5,8,12.09,0.59,0.59,0.586093,0.594161,21.8,5.68,,EXPECTED,,8,3.56,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,D,COVERAGE,0.589079,0.53,-0.025,0.025,0.564079,low_projected_minutes; recent_form_mismatch; high_stakes_bench_role,recent_form_mismatch; high_stakes_bench_role,
,78e90ce2325d2829f290,2026-05-09,Alex Caruso,OKC,LAL,OKC@LAL,"May 9, 8:30 PM",REB,OVER,2.5,7,3.5,1,1,0.572849,0.561691,21.8,5.68,,EXPECTED,,8,3.56,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,D,COVERAGE,0.588083,0.53,-0.025,0.025,0.563083,low_projected_minutes; recent_form_mismatch; high_stakes_bench_role,recent_form_mismatch; high_stakes_bench_role,
,85dcb19a6162619da8b9,2026-05-09,Alex Caruso,OKC,LAL,OKC@LAL,"May 9, 8:30 PM",AST,OVER,1.5,6,2.41,0.91,0.91,0.571766,0.56295,21.8,5.68,,EXPECTED,,8,3.56,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,D,COVERAGE,0.580664,0.53,-0.025,0.031,0.549664,low_projected_minutes; recent_form_mismatch; high_stakes_bench_role,recent_form_mismatch; high_stakes_bench_role,
,d60ff35351321bd1a2a0,2026-05-09,Jaxson Hayes,LAL,OKC,OKC@LAL,"May 9, 8:30 PM",REB,OVER,3.5,10,3.57,0.07,0.07,0.61756,0.578249,14.38,4.7,,EXPECTED,,8,-1.43,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,0,,D,COVERAGE,0.578982,0.505,-0.025,0.07,0.508982,low_projected_minutes; thin_projection_gap; recent_form_mismatch; high_stakes_bench_role,recent_form_mismatch; high_stakes_bench_role,
,43e3bc9b1695c1095b05,2026-05-09,Rui Hachimura,LAL,OKC,OKC@LAL,"May 9, 8:30 PM",AST,OVER,1.5,6,1.27,-0.23,0.23,0.540829,0.558498,36.1,5.11,,EXPECTED,,2,0.37,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,0,,D,COVERAGE,0.576672,0.525,-0.025,0.076,0.500672,projection_side_split; thin_projection_gap; wide_minutes_range; recent_form_mismatch,wide_minutes_range; recent_form_mismatch,
,b07c7264e6790655963a,2026-05-09,Alex Caruso,OKC,LAL,OKC@LAL,"May 9, 8:30 PM",PTS,OVER,6.5,9,6.18,-0.32,0.32,0.555398,0.54368,21.8,5.68,,EXPECTED,,8,3.56,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,D,COVERAGE,0.574287,0.53,-0.025,0.031,0.543287,low_projected_minutes; projection_side_split; thin_projection_gap; recent_form_mismatch; high_stakes_bench_role,recent_form_mismatch; high_stakes_bench_role,
,22b48ff2e7ef08bf03b0,2026-05-09,Jaxson Hayes,LAL,OKC,OKC@LAL,"May 9, 8:30 PM",PRA,OVER,8.5,5,8.92,0.42,0.42,0.665373,0.590141,14.38,4.7,,EXPECTED,,8,-1.43,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,0,,D,COVERAGE,0.573587,0.505,-0.025,0.07,0.503587,low_projected_minutes; thin_projection_gap; recent_form_mismatch; high_stakes_bench_role,recent_form_mismatch; high_stakes_bench_role,
,86dd11869759d5a5a811,2026-05-09,Jake LaRavia,LAL,OKC,OKC@LAL,"May 9, 8:30 PM",PR,OVER,5.5,5,5.85,0.35,0.35,0.673243,0.588479,12.82,6.17,,EXPECTED,,9,-3.62,100,PLAYOFF_HIGH_LEVERAGE,0,1,10.58,0,,D,COVERAGE,0.572904,0.515,-0.025,0.07,0.502904,low_projected_minutes; thin_projection_gap; minutes_trend_against_side; recent_form_mismatch; high_stakes_bench_role,minutes_trend_against_side; recent_form_mismatch; high_stakes_bench_role,
,292515fbcaf4ef43c85b,2026-05-09,Ajay Mitchell,OKC,LAL,OKC@LAL,"May 9, 8:30 PM",PRA,OVER,23.5,11,23.48,-0.02,0.02,0.547819,0.557072,31.57,5.68,,EXPECTED,,3,5.07,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,D,COVERAGE,0.570081,0.55,-0.025,0.025,0.545081,baseline_source; projection_side_split; thin_projection_gap; wide_minutes_range; recent_form_mismatch,wide_minutes_range; recent_form_mismatch,
,e80efdccb343b17c4a92,2026-05-09,Jared McCain,OKC,LAL,OKC@LAL,"May 9, 8:30 PM",THREES,UNDER,1.5,9,1.32,-0.18,0.18,0.558402,0.55912,9.15,8.57,,EXPECTED,,15,-1.17,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,D,COVERAGE,0.568589,0.465,-0.025,0.025,0.543589,low_projected_minutes; thin_projection_gap; volatile_minutes; recent_form_mismatch; high_stakes_bench_role,volatile_minutes; recent_form_mismatch; high_stakes_bench_role,
,90aea4a8f05178425df0,2026-05-09,Alex Caruso,OKC,LAL,OKC@LAL,"May 9, 8:30 PM",PR,OVER,9.5,7,9.68,0.18,0.18,0.583861,0.553751,21.8,5.68,,EXPECTED,,8,3.56,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,D,COVERAGE,0.567087,0.53,-0.025,0.025,0.542087,low_projected_minutes; thin_projection_gap; recent_form_mismatch; high_stakes_bench_role,recent_form_mismatch; high_stakes_bench_role,
,00dcc85982b9457efcb8,2026-05-09,Jake LaRavia,LAL,OKC,OKC@LAL,"May 9, 8:30 PM",THREES,OVER,0.5,4,0.62,0.12,0.12,0.667886,0.629534,12.82,6.17,,EXPECTED,,9,-3.62,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,0,,D,COVERAGE,0.566554,0.48,-0.025,0.07,0.496554,low_projected_minutes; auxiliary_side_sample_risk; thin_projection_gap; minutes_trend_against_side; recent_form_mismatch; high_stakes_bench_role,minutes_trend_against_side; recent_form_mismatch; high_stakes_bench_role,
,a48cfb1520c4b6f41bed,2026-05-09,Dennis Schröder,CLE,DET,DET@CLE,"May 9, 3:00 PM",AST,UNDER,2.5,7,3.61,1.11,1.11,0.526764,0.497232,16.71,4.2,,CONFIRMED,,14,1.89,100,PLAYOFF_HIGH_LEVERAGE,0,1,0,0,,D,COVERAGE,0.565213,0.485,-0.025,0.031,0.534213,low_projected_minutes; projection_side_split; wide_minutes_range; recent_form_mismatch; high_stakes_bench_role,wide_minutes_range; recent_form_mismatch; high_stakes_bench_role,
,6396d4e4e1d8cd94e237,2026-05-09,Jaxson Hayes,LAL,OKC,OKC@LAL,"May 9, 8:30 PM",PR,UNDER,8.5,7,8.12,-0.38,0.38,0.576005,0.536096,14.38,4.7,,EXPECTED,,8,-1.43,100,PLAYOFF_HIGH_LEVERAGE,0,1,3.64,4.35,,D,COVERAGE,0.563868,0.534142,-0.025,0.07,0.493868,low_projected_minutes; thin_projection_gap; recent_form_mismatch; high_stakes_bench_role,recent_form_mismatch; high_stakes_bench_role,
,4d73b4d460b020fd3805,2026-05-09,Jaylin Williams,OKC,LAL,OKC@LAL,"May 9, 8:30 PM",RA,OVER,5,3,5.96,0.96,0.96,0.655778,0.625541,14.44,3.68,,EXPECTED,,12,0.82,100,PLAYOFF_HIGH_LEVERAGE,1,0,13.61,0,,D,COVERAGE,0.563216,0.575,-0.025,0.025,0.538216,low_projected_minutes; minimum_book_depth; baseline_source; recent_form_mismatch; high_stakes_bench_role,recent_form_mismatch; high_stakes_bench_role,
,aabeeb7f83bd99409a57,2026-05-09,Jaylin Williams,OKC,LAL,OKC@LAL,"May 9, 8:30 PM",PTS,UNDER,3.5,8,3.63,0.13,0.13,0.567064,0.530835,14.44,3.68,,EXPECTED,,12,0.82,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,D,COVERAGE,0.554855,0.54,-0.025,0.031,0.523855,low_projected_minutes; projection_side_split; counter_projection_pts_under_thin_gap; thin_projection_gap; recent_form_mismatch; high_stakes_bench_role,recent_form_mismatch; high_stakes_bench_role,
,3317aa46a51d8eddc0cb,2026-05-09,Jared McCain,OKC,LAL,OKC@LAL,"May 9, 8:30 PM",PRA,UNDER,8.5,5,8.26,-0.24,0.24,0.556974,0.569992,9.15,8.57,,EXPECTED,,15,-1.17,100,PLAYOFF_HIGH_LEVERAGE,1,0,0,0,,D,COVERAGE,0.551454,0.465,-0.025,0.025,0.526454,low_projected_minutes; thin_projection_gap; volatile_minutes; recent_form_mismatch; high_stakes_bench_role,volatile_minutes; recent_form_mismatch; high_stakes_bench_role,
