date,selectedRank,modelAction,tier,playerName,teamCode,gameKey,market,side,line,actualValue,actualSide,correct,projectedValue,lineGap,absLineGap,wfConfidence,metaProbCorrect,projectedMinutes,minutesVolatility,starterRateLast10,expectedMinutes,minutesLiftPct,lineupTimingConfidence,completenessScore,openingTeamSpread,openingTotal,missingCoreShare,stepUpRoleFlag,estimatedAccuracyPriorPct,baseScore,contextScore,contextAdjustment,correlationPenalty,finalScore,rejectionReason,components,riskFlags,contextFlags,contextNotes
2026-03-22,1,SELECTED,S,Bones Hyland,MIN,0022501035,REB,OVER,1.5,3.0,OVER,True,2.17,0.67,0.67,0.940447,0.877967,17.97,5.98,0.0,17.97,0.2427,1.0,88.0,9.5,219.5,0.0,False,93.7,0.838106,0.485,0.0,0.0,0.838106,,live_quality_router_v9;top200_premium_90,low_projected_minutes;blowout_spread_risk;bench_role_context,blowout_spread_risk;bench_role_context,strong_lineup_timing;minutes_lift_supports_over
2026-03-22,2,SELECTED,S,Ryan Dunn,PHX,0022501036,AST,OVER,1.5,2.0,OVER,True,0.87,-0.63,0.63,0.926425,0.899338,17.09,6.34,0.1,17.09,-0.1249,,88.0,1.5,220.5,0.0,False,93.7,0.83604,0.46,0.0,0.0,0.83604,,live_quality_router_v9;top200_premium_90,low_projected_minutes;projection_side_split;minutes_lift_against_side;bench_role_context,minutes_lift_against_side;bench_role_context,competitive_spread
2026-03-22,3,SELECTED,S,Jose Alvarado,NYK,0022501034,REB,OVER,1.5,2.0,OVER,True,1.86,0.36,0.36,0.941252,0.87913,13.95,5.21,0.1,13.95,-0.2673,1.0,90.0,-19.25,227.5,0.0,False,93.7,0.826864,0.465,0.0,0.006,0.820864,,live_quality_router_v9;top200_premium_90,low_projected_minutes;minutes_lift_against_side;blowout_spread_risk;bench_role_context,minutes_lift_against_side;blowout_spread_risk;bench_role_context,high_data_completeness;strong_lineup_timing
2026-03-22,4,SELECTED,A,Cameron Johnson,DEN,0022501032,PTS,OVER,10.5,19.0,OVER,True,13.49,2.99,2.99,0.926671,0.934946,29.38,7.24,1.0,29.38,-0.0061,1.0,86.0,-8.5,240.5,0.1512,False,90.71,0.930135,0.578,0.0,0.0,0.930135,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,,,strong_lineup_timing;high_total_supports_counting_over;stable_starter_role
2026-03-22,5,SELECTED,A,Drake Powell,BKN,0022501033,PRA,UNDER,13.5,14.0,OVER,False,9.81,-3.69,3.69,0.954744,0.950587,21.73,5.03,0.75,21.73,0.1401,,86.0,4.0,218.5,0.0,False,90.71,0.924894,0.49,0.0,0.0,0.924894,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,low_projected_minutes;minutes_lift_against_side,minutes_lift_against_side,competitive_spread
2026-03-22,6,SELECTED,A,Toumani Camara,POR,0022501032,PTS,OVER,13.5,16.0,OVER,True,11.98,-1.52,1.52,0.91215,0.913219,32.76,4.88,1.0,32.76,-0.0076,,90.0,8.5,240.5,0.0,False,91.06,0.902592,0.588,0.0,0.031,0.871592,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_coverage_frontier;top200_primary,projection_side_split,,high_data_completeness;high_total_supports_counting_over;stable_starter_role
2026-03-23,1,SELECTED,S,Scottie Barnes,TOR,0022501043,REB,UNDER,8.5,7.0,UNDER,True,6.94,-1.56,1.56,0.906891,0.914931,33.58,4.48,1.0,33.58,0.0176,1.0,91.0,-12.5,230.25,0.1212,False,95.15,0.923951,0.555,0.0,0.0,0.923951,,live_quality_router_v9;top200_premium_90;top200_accuracy_first;top200_meta_reliability;top200_primary,blowout_spread_risk,blowout_spread_risk,high_data_completeness;strong_lineup_timing;stable_starter_role
2026-03-23,2,SELECTED,S,Kevin Huerter,DET,0022501038,AST,OVER,2.5,3.0,OVER,True,2.08,-0.42,0.42,0.903692,0.888044,19.31,5.43,0.0,19.31,-0.0464,,89.0,2.0,227.5,0.0,False,95.15,0.865427,0.495,0.0,0.0,0.865427,,live_quality_router_v9;top200_premium_90;top200_accuracy_first;top200_meta_reliability;top200_primary,low_projected_minutes;projection_side_split;bench_role_context,bench_role_context,competitive_spread
2026-03-23,3,SELECTED,S,Nickeil Alexander-Walker,ATL,0022501037,REB,UNDER,3.5,2.0,UNDER,True,3.17,-0.33,0.33,0.885529,0.878407,32.51,3.85,1.0,32.51,0.0501,1.0,92.0,-12.75,240.5,0.0,False,94.8,0.868729,0.59,0.0,0.006,0.862729,,live_quality_router_v9;top200_premium_90;top200_meta_reliability;top200_primary,blowout_spread_risk,blowout_spread_risk,high_data_completeness;strong_lineup_timing;stable_minutes;stable_starter_role
2026-03-23,4,SELECTED,S,Jock Landale,ATL,0022501037,AST,OVER,1.5,2.0,OVER,True,1.84,0.34,0.34,0.927851,0.891132,16.68,2.72,0.0,16.68,-0.0805,1.0,94.0,-12.75,240.5,0.0,False,95.15,0.863692,0.535,0.0,0.076,0.787692,,live_quality_router_v9;top200_premium_90;top200_accuracy_first;top200_meta_reliability;top200_primary,low_projected_minutes;blowout_spread_risk;bench_role_context,blowout_spread_risk;bench_role_context,high_data_completeness;strong_lineup_timing;stable_minutes
2026-03-23,5,SELECTED,A,Victor Wembanyama,SAS,0022501041,PRA,OVER,42.5,45.0,OVER,True,39.3,-3.2,3.2,0.939074,0.94086,29.96,5.89,1.0,29.96,-0.0177,,89.0,-5.5,240.5,0.0,False,90.71,0.934428,0.543,0.0,0.0,0.934428,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,projection_side_split,,high_total_supports_counting_over;stable_starter_role
2026-03-23,6,SELECTED,A,VJ Edgecombe,PHI,0022501040,PTS,OVER,19.5,35.0,OVER,True,15.27,-4.23,4.23,0.934013,0.932693,33.34,6.88,1.0,33.34,-0.0305,,87.0,15.25,222.5,0.0,False,91.06,0.929687,0.475,0.0,0.0,0.929687,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_coverage_frontier;top200_primary,projection_side_split;blowout_spread_risk,blowout_spread_risk,stable_starter_role
2026-03-24,1,SELECTED,S,Jalen Green,PHX,0022501050,PTS,OVER,20.5,21.0,OVER,True,22.92,2.42,2.42,0.879522,0.820165,32.28,2.69,1.0,32.28,0.1232,,94.0,5.5,234.5,0.0,False,93.7,0.889564,0.653,0.0,0.0,0.889564,,live_quality_router_v9;top200_premium_90,,,high_data_completeness;stable_minutes;minutes_lift_supports_over;high_total_supports_counting_over;stable_starter_role
2026-03-24,2,SELECTED,S,Ryan Kalkbrenner,CHA,0022501047,AST,OVER,0.5,1.0,OVER,True,1.0,0.5,0.5,0.913844,0.868794,17.19,2.69,0.0,17.19,-0.2053,,94.0,-16.5,229.5,0.0,False,95.15,0.86316,0.465,0.0,0.0,0.86316,,live_quality_router_v9;top200_premium_90;top200_accuracy_first;top200_meta_reliability;top200_primary,low_projected_minutes;minutes_lift_against_side;blowout_spread_risk;bench_role_context,minutes_lift_against_side;blowout_spread_risk;bench_role_context,high_data_completeness;stable_minutes
2026-03-24,3,SELECTED,A,Malik Monk,SAC,0022501047,PTS,UNDER,18.25,7.0,UNDER,True,13.73,-4.52,4.52,0.956421,0.928004,20.87,6.59,0.0,20.87,-0.2247,,87.0,16.5,229.5,0.0,False,90.71,0.925601,0.45,0.0,0.031,0.894601,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,low_projected_minutes;blowout_spread_risk;bench_role_context,blowout_spread_risk;bench_role_context,minutes_lift_supports_under
2026-03-24,4,SELECTED,A,Jeremiah Fears,NOP,0022501048,PRA,OVER,12.5,25.0,OVER,True,16.08,3.58,3.58,0.923359,0.934641,19.99,4.57,0.0,19.99,-0.1857,,91.0,9.5,232.0,0.0,False,90.71,0.894112,0.448,0.0,0.0,0.894112,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,low_projected_minutes;minutes_lift_against_side;blowout_spread_risk;bench_role_context,minutes_lift_against_side;blowout_spread_risk;bench_role_context,high_data_completeness;high_total_supports_counting_over
2026-03-24,5,SELECTED,A,Jordan Clarkson,NYK,0022501048,THREES,UNDER,1.5,0.0,UNDER,True,0.96,-0.54,0.54,0.931766,0.931052,15.85,7.87,0.0,15.85,-0.2291,1.0,85.0,-9.5,232.0,0.0,False,90.71,0.847873,0.485,0.0,0.025,0.822873,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,low_projected_minutes;blowout_spread_risk;bench_role_context,blowout_spread_risk;bench_role_context,strong_lineup_timing;minutes_lift_supports_under
2026-03-24,6,SELECTED,B,Dean Wade,CLE,0022501049,AST,UNDER,1.5,1.0,UNDER,True,0.97,-0.53,0.53,0.880918,0.867852,21.79,2.72,1.0,21.79,0.0278,1.0,94.0,-10.0,228.5,0.0951,False,90.16,0.821616,0.565,0.0,0.006,0.815616,,live_quality_router_v9;top200_meta_reliability;top200_primary,low_projected_minutes;blowout_spread_risk,blowout_spread_risk,high_data_completeness;strong_lineup_timing;stable_minutes
2026-03-25,1,SELECTED,S,Payton Pritchard,BOS,0022501054,REB,UNDER,3.5,2.0,UNDER,True,3.14,-0.36,0.36,0.828514,0.825717,32.26,4.18,0.1,32.26,0.0619,,91.0,3.5,217.75,0.0,False,94.25,0.838833,0.57,0.0,0.0,0.838833,,live_quality_router_v9;top200_premium_90;top200_meta_reliability,,,high_data_completeness;competitive_spread
2026-03-25,2,SELECTED,A,Will Riley,WAS,0022501057,PRA,OVER,24.5,34.0,OVER,True,21.29,-3.21,3.21,0.933564,0.929957,32.6,5.47,0.8,32.6,0.598,,89.0,4.5,240.0,0.0,False,90.71,0.93631,0.598,0.0,0.0,0.93631,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,projection_side_split,,minutes_lift_supports_over;competitive_spread;high_total_supports_counting_over;stable_starter_role
2026-03-25,3,SELECTED,A,Pelle Larsson,MIA,0022501055,PTS,OVER,9.5,14.0,OVER,True,13.4,3.9,3.9,0.917347,0.928357,30.43,4.47,1.0,30.43,0.5109,,91.0,3.5,242.5,0.0,False,90.71,0.92955,0.643,0.0,0.0,0.92955,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,,,high_data_completeness;minutes_lift_supports_over;competitive_spread;high_total_supports_counting_over;stable_starter_role
2026-03-25,4,SELECTED,A,Ryan Rollins,MIL,0022501061,PTS,OVER,21.5,36.0,OVER,True,16.28,-5.22,5.22,0.934013,0.944105,32.09,5.95,0.9,32.09,0.3874,,88.0,12.0,225.75,0.0,False,91.06,0.929202,0.505,0.0,0.006,0.923202,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_coverage_frontier;top200_primary,projection_side_split;blowout_spread_risk,blowout_spread_risk,minutes_lift_supports_over;stable_starter_role
2026-03-25,5,SELECTED,A,Naji Marshall,DAL,0022501059,AST,UNDER,3.5,3.0,UNDER,True,4.34,0.84,0.84,0.907947,0.90842,29.22,4.89,0.8,29.22,0.022,,90.0,14.25,245.5,0.0,False,90.71,0.865451,0.52,0.0,0.0,0.865451,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,projection_side_split;blowout_spread_risk,blowout_spread_risk,high_data_completeness;stable_starter_role
2026-03-25,6,SELECTED,A,Jaden McDaniels,MIN,0022501058,REB,UNDER,3.5,2.0,UNDER,True,4.11,0.61,0.61,0.922285,0.918051,28.94,6.66,1.0,28.94,-0.1015,1.0,87.0,1.5,222.5,0.0,False,90.71,0.86778,0.615,0.0,0.006,0.86178,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,projection_side_split,,strong_lineup_timing;minutes_lift_supports_under;competitive_spread;stable_starter_role
2026-03-26,1,SELECTED,S,Karl-Anthony Towns,NYK,0022501063,REB,UNDER,10.5,3.0,UNDER,True,12.24,1.74,1.74,0.913268,0.932637,30.04,3.42,1.0,30.04,-0.0811,1.0,93.0,-1.25,223.0,0.0,False,95.15,0.931477,0.695,0.0,0.0,0.931477,,live_quality_router_v9;top200_premium_90;top200_accuracy_first;top200_meta_reliability;top200_coverage_frontier;top200_recent_form_fade;top200_primary,projection_side_split,,high_data_completeness;strong_lineup_timing;stable_minutes;minutes_lift_supports_under;competitive_spread;stable_starter_role
2026-03-26,2,SELECTED,S,Mitchell Robinson,NYK,0022501063,REB,UNDER,6.5,6.0,UNDER,True,8.5,2.0,2.0,0.935151,0.866784,20.14,4.44,0.1,20.14,-0.0373,1.0,91.0,-1.25,223.0,0.0,False,95.15,0.91163,0.575,0.0,0.076,0.83563,,live_quality_router_v9;top200_premium_90;top200_accuracy_first;top200_meta_reliability;top200_primary,low_projected_minutes;projection_side_split;bench_role_context,bench_role_context,high_data_completeness;strong_lineup_timing;competitive_spread
2026-03-26,3,SELECTED,A,Jeremiah Fears,NOP,0022501064,PRA,OVER,14.5,21.0,OVER,True,17.94,3.44,3.44,0.930978,0.935231,20.1,4.55,0.0,20.1,-0.1793,,91.0,5.5,225.5,0.0,False,90.71,0.91575,0.48,0.0,0.0,0.91575,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,low_projected_minutes;minutes_lift_against_side;bench_role_context,minutes_lift_against_side;bench_role_context,high_data_completeness
2026-03-26,4,SELECTED,A,Maxime Raynaud,SAC,0022501065,PTS,UNDER,15.5,10.0,UNDER,True,18.7,3.2,3.2,0.921859,0.914058,32.5,5.14,1.0,32.5,0.2959,,90.0,15.5,229.5,0.0,False,91.06,0.913491,0.43,-0.03,0.0,0.913491,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_coverage_frontier;top200_recent_form_fade;top200_primary,projection_side_split;minutes_lift_against_side;blowout_spread_risk;stable_starter_under_risk,minutes_lift_against_side;blowout_spread_risk;stable_starter_under_risk,high_data_completeness
2026-03-26,5,SELECTED,A,Tristan da Silva,ORL,0022501065,PTS,OVER,10.5,18.0,OVER,True,12.39,1.89,1.89,0.917013,0.927968,30.67,5.82,1.0,30.67,0.3529,,89.0,-15.5,229.5,0.0,False,90.71,0.880236,0.505,0.0,0.031,0.849236,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,blowout_spread_risk,blowout_spread_risk,minutes_lift_supports_over;stable_starter_role
2026-03-26,6,SELECTED,B,Tobias Harris,DET,0022501064,AST,OVER,3.5,7.0,OVER,True,2.72,-0.78,0.78,0.864226,0.872468,27.61,5.11,1.0,27.61,-0.0927,,90.0,-5.5,225.5,0.0,False,90.16,0.835624,0.545,0.0,0.025,0.810624,,live_quality_router_v9;top200_meta_reliability;top200_primary,projection_side_split,,high_data_completeness
2026-03-27,1,SELECTED,S,Matas Buzelis,CHI,0022501070,PTS,UNDER,17.5,15.0,UNDER,True,19.43,1.93,1.93,0.873533,0.891165,32.62,5.83,1.0,32.62,0.2893,,89.0,19.5,237.25,0.0,False,95.15,0.892886,0.365,-0.03,0.0,0.892886,,live_quality_router_v9;top200_premium_90;top200_meta_reliability;top200_coverage_frontier;top200_recent_form_fade;top200_primary,projection_side_split;minutes_lift_against_side;blowout_spread_risk;total_environment_against_side;stable_starter_under_risk,minutes_lift_against_side;blowout_spread_risk;total_environment_against_side;stable_starter_under_risk,
2026-03-27,2,SELECTED,S,Jaxson Hayes,LAL,0022501075,PTS,OVER,6.5,10.0,OVER,True,8.67,2.17,2.17,0.935867,0.926905,21.0,6.83,0.2,21.0,0.1771,,87.0,-17.5,220.5,0.0,False,93.7,0.889183,0.45,0.0,0.006,0.883183,,live_quality_router_v9;top200_premium_90,low_projected_minutes;blowout_spread_risk;bench_role_context,blowout_spread_risk;bench_role_context,minutes_lift_supports_over
2026-03-27,3,SELECTED,A,Payton Pritchard,BOS,0022501067,PRA,OVER,27.5,47.0,OVER,True,23.42,-4.08,4.08,0.934398,0.93172,32.14,4.15,0.1,32.14,0.0572,,91.0,-7.5,224.5,0.0,False,90.71,0.93594,0.545,0.0,0.0,0.93594,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,projection_side_split,,high_data_completeness
2026-03-27,4,SELECTED,A,Amen Thompson,HOU,0022501069,REB,UNDER,7.5,8.0,OVER,False,8.94,1.44,1.44,0.904479,0.889672,38.39,4.0,1.0,38.39,0.0673,,92.0,-12.5,226.5,0.0,False,91.06,0.897848,0.555,0.0,0.0,0.897848,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_coverage_frontier;top200_recent_form_fade;top200_primary,projection_side_split;blowout_spread_risk,blowout_spread_risk,high_data_completeness;stable_minutes;stable_starter_role
2026-03-27,5,SELECTED,A,Cooper Flagg,DAL,0022501074,AST,UNDER,5.75,2.0,UNDER,True,6.81,1.06,1.06,0.905597,0.91783,33.85,4.06,1.0,33.85,0.0233,,92.0,10.0,235.5,0.0,False,91.06,0.891608,0.52,0.0,0.0,0.891608,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_coverage_frontier;top200_recent_form_fade;top200_primary,projection_side_split;blowout_spread_risk,blowout_spread_risk,high_data_completeness;stable_starter_role
2026-03-27,6,SELECTED,A,James Harden,CLE,0022501068,THREES,UNDER,2.5,2.0,UNDER,True,3.62,1.12,1.12,0.897307,0.89997,35.66,3.95,1.0,35.66,0.0265,1.0,92.0,-4.5,241.5,0.095,False,90.71,0.877786,0.645,0.0,0.0,0.877786,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,projection_side_split;total_environment_against_side,total_environment_against_side,high_data_completeness;strong_lineup_timing;stable_minutes;competitive_spread;stable_starter_role
2026-03-28,1,SELECTED,S,Quentin Grimes,PHI,0022501077,REB,UNDER,2.5,1.0,UNDER,True,4.22,1.72,1.72,0.834364,0.859867,34.31,4.11,1.0,34.31,0.144,,91.0,5.5,229.5,0.0,False,94.25,0.848834,0.535,0.0,0.0,0.848834,,live_quality_router_v9;top200_premium_90;top200_meta_reliability,projection_side_split;minutes_lift_against_side,minutes_lift_against_side,high_data_completeness;stable_starter_role
2026-03-28,2,SELECTED,A,Josh Giddey,CHI,0022501079,PRA,OVER,40.5,41.0,OVER,True,36.84,-3.66,3.66,0.902734,0.933977,35.76,4.38,1.0,35.76,0.1814,,91.0,-3.5,243.5,0.0,False,90.71,0.933657,0.643,0.0,0.0,0.933657,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,projection_side_split,,high_data_completeness;minutes_lift_supports_over;competitive_spread;high_total_supports_counting_over;stable_starter_role
2026-03-28,3,SELECTED,A,Naz Reid,MIN,0022501080,PTS,UNDER,15.5,8.0,UNDER,True,12.87,-2.63,2.63,0.92623,0.927059,24.97,3.51,0.0,24.97,-0.0704,1.0,92.0,-1.5,223.0,0.0,False,90.71,0.912001,0.64,0.0,0.0,0.912001,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,,,high_data_completeness;strong_lineup_timing;stable_minutes;competitive_spread
2026-03-28,4,SELECTED,A,Harrison Barnes,SAS,0022501076,PTS,UNDER,7.5,3.0,UNDER,True,9.81,2.31,2.31,0.938855,0.933394,21.11,3.08,0.3,21.11,-0.197,,93.0,-18.5,226.5,0.0,False,90.71,0.905194,0.56,0.0,0.006,0.899194,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,low_projected_minutes;projection_side_split;blowout_spread_risk,blowout_spread_risk,high_data_completeness;stable_minutes;minutes_lift_supports_under
2026-03-28,5,SELECTED,A,DeMar DeRozan,SAC,0022501078,AST,UNDER,4.5,3.0,UNDER,True,5.12,0.62,0.62,0.929996,0.925,30.62,7.49,1.0,30.62,-0.0832,,86.0,15.5,237.75,0.0,False,90.71,0.873207,0.505,0.0,0.0,0.873207,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,projection_side_split;blowout_spread_risk,blowout_spread_risk,minutes_lift_supports_under;stable_starter_role
2026-03-28,6,SELECTED,A,Collin Gillespie,PHX,0022501081,REB,UNDER,3.5,3.0,UNDER,True,4.11,0.61,0.61,0.890317,0.894857,29.72,5.14,1.0,29.72,0.2916,,90.0,-16.5,230.25,0.0,False,90.71,0.855078,0.485,0.0,0.006,0.849078,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,projection_side_split;minutes_lift_against_side;blowout_spread_risk,minutes_lift_against_side;blowout_spread_risk,high_data_completeness;stable_starter_role
2026-03-29,1,SELECTED,S,Derik Queen,NOP,0022501088,REB,UNDER,4.5,3.0,UNDER,True,6.14,1.64,1.64,0.952654,0.938547,18.36,3.76,0.0,18.36,-0.2426,,92.0,6.5,224.75,0.0,False,95.15,0.917261,0.58,0.0,0.0,0.917261,,live_quality_router_v9;top200_premium_90;top200_accuracy_first;top200_meta_reliability;top200_primary,low_projected_minutes;projection_side_split;bench_role_context,bench_role_context,high_data_completeness;stable_minutes;minutes_lift_supports_under
2026-03-29,2,SELECTED,S,Pat Spencer,GSW,0022501090,PTS,OVER,6.5,7.0,OVER,True,10.01,3.51,3.51,0.927857,0.934089,21.52,4.91,0.0,21.52,0.6945,,90.0,11.25,238.5,0.0,False,93.7,0.911747,0.513,0.0,0.0,0.911747,,live_quality_router_v9;top200_premium_90,low_projected_minutes;blowout_spread_risk;bench_role_context,blowout_spread_risk;bench_role_context,high_data_completeness;minutes_lift_supports_over;high_total_supports_counting_over
2026-03-29,3,SELECTED,S,Luguentz Dort,OKC,0022501089,PTS,OVER,6.5,12.0,OVER,True,6.2,-0.3,0.3,0.920954,0.918101,25.16,5.92,1.0,25.16,-0.1056,,89.0,-8.5,223.5,0.0,False,95.15,0.879293,0.5,0.0,0.006,0.873293,,live_quality_router_v9;top200_premium_90;top200_accuracy_first;top200_meta_reliability;top200_primary,projection_side_split,,
2026-03-29,4,SELECTED,S,Shai Gilgeous-Alexander,OKC,0022501089,REB,UNDER,3.5,3.0,UNDER,True,3.99,0.49,0.49,0.866378,0.869674,33.48,4.26,1.0,33.48,-0.0136,,91.0,-8.5,223.5,0.0,False,94.8,0.869942,0.57,0.0,0.076,0.793942,,live_quality_router_v9;top200_premium_90;top200_meta_reliability;top200_primary,projection_side_split,,high_data_completeness;stable_starter_role
2026-03-29,5,SELECTED,A,Nique Clifford,SAC,0022501084,PRA,OVER,23.5,26.0,OVER,True,18.62,-4.88,4.88,0.931068,0.932121,31.88,6.77,0.9,31.88,0.3294,,87.0,1.5,221.5,0.0,False,90.71,0.934964,0.58,0.0,0.0,0.934964,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,projection_side_split,,minutes_lift_supports_over;competitive_spread;stable_starter_role
2026-03-29,6,SELECTED,A,Jamal Shead,TOR,0022501086,AST,OVER,7.5,10.0,OVER,True,6.0,-1.5,1.5,0.948022,0.928627,23.42,4.09,0.2,23.42,0.1068,1.0,91.0,-2.75,225.5,0.132,False,90.71,0.883426,0.605,0.0,0.0,0.883426,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,projection_side_split;bench_role_context,bench_role_context,high_data_completeness;strong_lineup_timing;minutes_lift_supports_over;competitive_spread
2026-03-30,1,SELECTED,S,Justin Champagnie,WAS,0022501098,AST,OVER,1.5,2.0,OVER,True,1.41,-0.09,0.09,0.937341,0.92231,21.98,4.46,0.2,21.98,0.0833,,91.0,16.0,236.0,0.0,False,93.7,0.834971,0.495,0.0,0.0,0.834971,,live_quality_router_v9;top200_premium_90,low_projected_minutes;projection_side_split;blowout_spread_risk;bench_role_context,blowout_spread_risk;bench_role_context,high_data_completeness;minutes_lift_supports_over
2026-03-30,2,SELECTED,A,Dominick Barlow,PHI,0022501091,PRA,OVER,9.5,8.0,UNDER,False,13.01,3.51,3.51,0.958739,0.925371,23.92,9.04,1.0,23.92,0.1105,,84.0,-1.25,245.5,0.0,False,90.71,0.925733,0.508,0.0,0.0,0.925733,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,volatile_minutes,volatile_minutes,minutes_lift_supports_over;competitive_spread;high_total_supports_counting_over
2026-03-30,3,SELECTED,A,Collin Sexton,CHI,0022501094,PTS,OVER,15.5,20.0,OVER,True,20.31,4.81,4.81,0.937079,0.935667,26.21,6.26,0.2,26.21,0.0401,,88.0,18.0,242.75,0.0,False,90.71,0.907092,0.468,0.0,0.0,0.907092,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,blowout_spread_risk,blowout_spread_risk,high_total_supports_counting_over
2026-03-30,4,SELECTED,A,Ayo Dosunmu,MIN,0022501095,REB,OVER,3.5,15.0,OVER,True,5.33,1.83,1.83,0.928103,0.925519,29.09,5.53,0.4,29.09,0.0154,1.0,89.0,-7.0,235.5,0.0,False,90.71,0.897656,0.535,0.0,0.0,0.897656,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,,,strong_lineup_timing
2026-03-30,5,SELECTED,A,Devin Booker,PHX,0022501093,PTS,OVER,27.5,36.0,OVER,True,25.44,-2.06,2.06,0.91334,0.917717,33.69,2.73,1.0,33.69,-0.0429,,94.0,-12.5,229.0,0.0,False,91.06,0.899386,0.555,0.0,0.006,0.893386,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_coverage_frontier;top200_primary,projection_side_split;blowout_spread_risk,blowout_spread_risk,high_data_completeness;stable_minutes;stable_starter_role
2026-03-30,6,SELECTED,A,Jaylen Brown,BOS,0022501092,REB,OVER,7.5,10.0,OVER,True,6.7,-0.8,0.8,0.913456,0.903926,34.39,7.17,1.0,34.39,0.0178,,87.0,1.25,222.5,0.0,False,90.71,0.872713,0.55,0.0,0.006,0.866713,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,projection_side_split,,competitive_spread;stable_starter_role
2026-03-31,1,SELECTED,S,Evan Mobley,CLE,0022501103,REB,UNDER,7.5,4.0,UNDER,True,9.06,1.56,1.56,0.90989,0.913364,31.27,3.56,1.0,31.27,-0.001,1.0,92.0,1.5,236.5,0.0904,False,95.15,0.920421,0.665,0.0,0.0,0.920421,,live_quality_router_v9;top200_premium_90;top200_accuracy_first;top200_meta_reliability;top200_coverage_frontier;top200_recent_form_fade;top200_primary,projection_side_split,,high_data_completeness;strong_lineup_timing;stable_minutes;competitive_spread;stable_starter_role
2026-03-31,2,SELECTED,S,Sandro Mamukelashvili,TOR,0022501101,AST,OVER,1.5,2.0,OVER,True,1.19,-0.31,0.31,0.923988,0.888963,19.63,5.14,0.1,19.63,-0.003,1.0,90.0,2.5,219.75,0.1273,False,95.15,0.866809,0.575,0.0,0.0,0.866809,,live_quality_router_v9;top200_premium_90;top200_accuracy_first;top200_meta_reliability;top200_primary,low_projected_minutes;projection_side_split;bench_role_context,bench_role_context,high_data_completeness;strong_lineup_timing;competitive_spread
2026-03-31,3,SELECTED,S,LeBron James,LAL,0022501103,REB,UNDER,5.5,5.0,UNDER,True,7.22,1.72,1.72,0.860198,0.858474,35.69,2.49,1.0,35.69,0.0303,,94.0,-1.5,236.5,0.0,False,94.8,0.865929,0.63,0.0,0.031,0.834929,,live_quality_router_v9;top200_premium_90;top200_meta_reliability;top200_primary,projection_side_split,,high_data_completeness;stable_minutes;competitive_spread;stable_starter_role
2026-03-31,4,SELECTED,A,Ryan Rollins,MIL,0022500652,PTS,OVER,21.5,24.0,OVER,True,17.78,-3.72,3.72,0.915125,0.925268,31.46,5.01,0.9,31.46,0.3496,,90.0,1.5,228.0,0.0,False,91.06,0.942115,0.625,0.0,0.0,0.942115,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_coverage_frontier;top200_primary,projection_side_split,,high_data_completeness;minutes_lift_supports_over;competitive_spread;stable_starter_role
