date,selectedRank,playerName,teamCode,gameKey,market,side,tier,month,modelLine,lineBucket,actualValue,modelCorrect,estimatedAccuracyPriorPct,priorBucket,finalScore,finalScoreBucket,matchStatus,strictProofMatch,candidateCount,sameSideCount,lineMatchCount,externalLine,externalOdds,priceBucket,externalBook,externalSource,externalSourceUrl,lineTimestampUtc,gameTimeUtc,closeLine,closeOdds,closeTimestampUtc,resultAtExternalLine,stakeUnits,profitUnits,lineClv,oddsClv,coverageTier,coverageLine,coverageOdds,coverageBook,coverageSource,coverageSourceUrl,coverageIsExternal,coverageIsExactExternal,coverageLineGap,coverageAbsLineGap,coverageSideAwareLineGap,resultAtCoverageLine,coverageStakeUnits,coverageProfitUnits
2025-11-03,4,Klay Thompson,DAL,0022500160,AST,OVER,S,2025-11,1.5,<5,3.0,True,94.25,94+,0.809767,0.80-0.85,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,1.5,120.0,+100 to +149,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494680&market=assists,,,,,,WIN,1.0,1.2,,,EXACT_EXTERNAL_LINE_VALID_ODDS,1.5,120.0,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494680&market=assists,True,True,0.0,0.0,0.0,WIN,1.0,1.2
2025-11-03,5,Payton Pritchard,BOS,0022500158,PRA,UNDER,A,2025-11,27.5,25-29.5,26.0,True,90.16,90-92,0.905155,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,27.5,-120.0,-149 to -120,caesars,scoresandodds,https://www.scoresandodds.com/nba/celtics-vs-jazz,,,,,,WIN,1.0,0.833333,,,EXACT_EXTERNAL_LINE_VALID_ODDS,27.5,-120.0,caesars,scoresandodds,https://www.scoresandodds.com/nba/celtics-vs-jazz,True,True,0.0,0.0,0.0,WIN,1.0,0.833333
2025-11-03,6,Shaedon Sharpe,POR,0022500163,PTS,OVER,A,2025-11,19.5,15-19.5,23.0,True,90.71,90-92,0.898987,0.85-0.90,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,19.5,-118.0,-119 to -100,fanatics,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494780&market=points,,,,,,WIN,1.0,0.847458,,,EXACT_EXTERNAL_LINE_VALID_ODDS,19.5,-118.0,fanatics,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494780&market=points,True,True,0.0,0.0,0.0,WIN,1.0,0.847458
2025-11-04,1,Nikola Vučević,CHI,0022500167,REB,UNDER,S,2025-11,10.5,10-14.5,10.0,True,95.15,94+,0.905416,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,10.5,-123.5,-149 to -120,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494610&market=rebounds,,,,,,WIN,1.0,0.809717,,,EXACT_EXTERNAL_LINE_VALID_ODDS,10.5,-123.5,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494610&market=rebounds,True,True,0.0,0.0,0.0,WIN,1.0,0.809717
2025-11-04,2,Jalen Johnson,ATL,0022500166,PTS,UNDER,S,2025-11,19.5,15-19.5,17.0,True,94.25,94+,0.826858,0.80-0.85,NO_EXACT_LINE_MATCH,False,2,1,0,20.5,-113.5,-119 to -100,underdog,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494580&market=points,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,20.5,-113.5,underdog,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494580&market=points,True,False,1.0,1.0,-1.0,WIN,1.0,0.881057
2025-11-04,3,Bobby Portis,MIL,0022500165,AST,OVER,S,2025-11,1.5,<5,2.0,True,94.25,94+,0.818382,0.80-0.85,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,1.5,120.0,+100 to +149,fanatics,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494570&market=assists,,,,,,WIN,1.0,1.2,,,EXACT_EXTERNAL_LINE_VALID_ODDS,1.5,120.0,fanatics,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494570&market=assists,True,True,0.0,0.0,0.0,WIN,1.0,1.2
2025-11-04,4,VJ Edgecombe,PHI,0022500167,PTS,UNDER,A,2025-11,15.5,15-19.5,12.0,True,91.06,90-92,0.902429,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,15.5,-116.0,-119 to -100,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494610&market=points,,,,,,WIN,1.0,0.862069,,,EXACT_EXTERNAL_LINE_VALID_ODDS,15.5,-116.0,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494610&market=points,True,True,0.0,0.0,0.0,WIN,1.0,0.862069
2025-11-04,5,Grayson Allen,PHX,0022500169,PRA,OVER,A,2025-11,15.5,15-19.5,25.0,True,90.16,90-92,0.899805,0.85-0.90,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,15.5,-110.0,-119 to -100,bet365,scoresandodds,https://www.scoresandodds.com/nba/suns-vs-warriors,,,,,,WIN,1.0,0.909091,,,EXACT_EXTERNAL_LINE_VALID_ODDS,15.5,-110.0,bet365,scoresandodds,https://www.scoresandodds.com/nba/suns-vs-warriors,True,True,0.0,0.0,0.0,WIN,1.0,0.909091
2025-11-04,6,Isaiah Hartenstein,OKC,0022500170,REB,UNDER,A,2025-11,8.5,5-9.5,7.0,True,90.71,90-92,0.881463,0.85-0.90,NO_EXACT_LINE_MATCH,False,2,1,0,9.5,-110.0,-119 to -100,underdog,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494630&market=rebounds,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,9.5,-110.0,underdog,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494630&market=rebounds,True,False,1.0,1.0,-1.0,WIN,1.0,0.909091
2025-11-05,1,Alex Sarr,WAS,0022500174,PTS,OVER,S,2025-11,15.5,15-19.5,31.0,True,94.8,94+,0.849738,0.80-0.85,NO_EXACT_LINE_MATCH,False,2,1,0,14.5,-111.5,-119 to -100,hardrock,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494710&market=points,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,14.5,-111.5,hardrock,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494710&market=points,True,False,-1.0,1.0,-1.0,WIN,1.0,0.896861
2025-11-05,2,Pelle Larsson,MIA,0022500178,AST,OVER,S,2025-11,2.5,<5,3.0,True,94.8,94+,0.847123,0.80-0.85,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,2.5,122.0,+100 to +149,fanduel,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494810&market=assists,,,,,,WIN,1.0,1.22,,,EXACT_EXTERNAL_LINE_VALID_ODDS,2.5,122.0,fanduel,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494810&market=assists,True,True,0.0,0.0,0.0,WIN,1.0,1.22
2025-11-05,3,Jalen Duren,DET,0022500172,PTS,OVER,S,2025-11,16.5,15-19.5,22.0,True,94.8,94+,0.842617,0.80-0.85,NO_EXACT_LINE_MATCH,False,2,1,0,14.5,-119.0,-119 to -100,hardrock,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494690&market=points,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,14.5,-119.0,hardrock,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494690&market=points,True,False,-2.0,2.0,-2.0,WIN,1.0,0.840336
2025-11-05,4,Klay Thompson,DAL,0022500177,AST,OVER,S,2025-11,1.5,<5,3.0,True,94.25,94+,0.805962,0.80-0.85,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,1.5,119.0,+100 to +149,fanatics,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494770&market=assists,,,,,,WIN,1.0,1.19,,,EXACT_EXTERNAL_LINE_VALID_ODDS,1.5,119.0,fanatics,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494770&market=assists,True,True,0.0,0.0,0.0,WIN,1.0,1.19
2025-11-05,5,Mikal Bridges,NYK,0022500175,PRA,UNDER,A,2025-11,28.5,25-29.5,19.0,True,90.16,90-92,0.904527,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,28.5,-125.0,-149 to -120,draftkings,scoresandodds,https://www.scoresandodds.com/nba/knicks-vs-timberwolves,,,,,,WIN,1.0,0.8,,,EXACT_EXTERNAL_LINE_VALID_ODDS,28.5,-125.0,draftkings,scoresandodds,https://www.scoresandodds.com/nba/knicks-vs-timberwolves,True,True,0.0,0.0,0.0,WIN,1.0,0.8
2025-11-05,6,VJ Edgecombe,PHI,0022500171,REB,UNDER,A,2025-11,4.5,<5,4.0,True,91.06,90-92,0.885373,0.85-0.90,NO_EXACT_LINE_MATCH,False,2,1,0,5.5,-106.0,-119 to -100,hardrock,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494650&market=rebounds,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,5.5,-106.0,hardrock,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494650&market=rebounds,True,False,1.0,1.0,-1.0,WIN,1.0,0.943396
2025-11-06,1,Ryan Dunn,PHX,0022500182,AST,OVER,S,2025-11,1.5,<5,3.0,True,93.7,92-94,0.803169,0.80-0.85,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,1.5,130.0,+100 to +149,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494900&market=assists,,,,,,WIN,1.0,1.3,,,EXACT_EXTERNAL_LINE_VALID_ODDS,1.5,130.0,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494900&market=assists,True,True,0.0,0.0,0.0,WIN,1.0,1.3
2025-11-06,2,John Collins,LAC,0022500182,PTS,UNDER,A,2025-11,17.5,15-19.5,13.0,True,90.71,90-92,0.895117,0.85-0.90,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,17.5,-120.0,-149 to -120,fanatics,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494900&market=points,,,,,,WIN,1.0,0.833333,,,EXACT_EXTERNAL_LINE_VALID_ODDS,17.5,-120.0,fanatics,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494900&market=points,True,True,0.0,0.0,0.0,WIN,1.0,0.833333
2025-11-07,1,Nikola Vučević,CHI,0022500035,REB,UNDER,S,2025-11,10.5,10-14.5,6.0,True,95.15,94+,0.928523,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,10.5,-137.0,-149 to -120,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8483820&market=rebounds,,,,,,WIN,1.0,0.729927,,,EXACT_EXTERNAL_LINE_VALID_ODDS,10.5,-137.0,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8483820&market=rebounds,True,True,0.0,0.0,0.0,WIN,1.0,0.729927
2025-11-07,2,Josh Okogie,HOU,0022500032,PTS,OVER,S,2025-11,7.5,5-9.5,12.0,True,93.7,92-94,0.898876,0.85-0.90,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,7.5,-127.0,-149 to -120,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8484170&market=points,,,,,,WIN,1.0,0.787402,,,EXACT_EXTERNAL_LINE_VALID_ODDS,7.5,-127.0,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8484170&market=points,True,True,0.0,0.0,0.0,WIN,1.0,0.787402
2025-11-07,3,Neemias Queta,BOS,0022500028,PTS,UNDER,S,2025-11,8.5,5-9.5,5.0,True,94.8,94+,0.852359,0.85-0.90,NO_EXACT_LINE_MATCH,False,2,1,0,9.5,-102.0,-119 to -100,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8483800&market=points,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,9.5,-102.0,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8483800&market=points,True,False,1.0,1.0,-1.0,WIN,1.0,0.980392
2025-11-07,4,Bobby Portis,MIL,0022500035,AST,OVER,S,2025-11,1.5,<5,2.0,True,94.8,94+,0.836094,0.80-0.85,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,1.5,135.0,+100 to +149,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8483820&market=assists,,,,,,WIN,1.0,1.35,,,EXACT_EXTERNAL_LINE_VALID_ODDS,1.5,135.0,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8483820&market=assists,True,True,0.0,0.0,0.0,WIN,1.0,1.35
2025-11-07,5,Svi Mykhailiuk,UTA,0022500036,AST,OVER,S,2025-11,1.5,<5,2.0,True,93.7,92-94,0.820847,0.80-0.85,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,1.5,-140.0,-149 to -120,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8484050&market=assists,,,,,,WIN,1.0,0.714286,,,EXACT_EXTERNAL_LINE_VALID_ODDS,1.5,-140.0,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8484050&market=assists,True,True,0.0,0.0,0.0,WIN,1.0,0.714286
2025-11-07,6,RJ Barrett,TOR,0022500030,PRA,OVER,A,2025-11,27.5,25-29.5,28.0,True,90.71,90-92,0.947362,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,27.5,-122.0,-149 to -120,hardrock,scoresandodds,https://www.scoresandodds.com/nba/hawks-vs-raptors,,,,,,WIN,1.0,0.819672,,,EXACT_EXTERNAL_LINE_VALID_ODDS,27.5,-122.0,hardrock,scoresandodds,https://www.scoresandodds.com/nba/hawks-vs-raptors,True,True,0.0,0.0,0.0,WIN,1.0,0.819672
2025-11-08,1,Corey Kispert,WAS,0022500183,AST,OVER,S,2025-11,1.5,<5,2.0,True,93.7,92-94,0.826732,0.80-0.85,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,1.5,-152.5,-199 to -150,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494850&market=assists,,,,,,WIN,1.0,0.655738,,,EXACT_EXTERNAL_LINE_VALID_ODDS,1.5,-152.5,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494850&market=assists,True,True,0.0,0.0,0.0,WIN,1.0,0.655738
2025-11-08,2,Scottie Barnes,TOR,0022500184,PTS,UNDER,A,2025-11,18.5,15-19.5,18.0,True,91.06,90-92,0.953399,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,18.5,-114.5,-119 to -100,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494790&market=points,,,,,,WIN,1.0,0.873362,,,EXACT_EXTERNAL_LINE_VALID_ODDS,18.5,-114.5,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494790&market=points,True,True,0.0,0.0,0.0,WIN,1.0,0.873362
2025-11-08,3,Evan Mobley,CLE,0022500186,PRA,UNDER,A,2025-11,37.5,30+,37.0,True,90.71,90-92,0.948777,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,37.5,-113.0,-119 to -100,draftkings,scoresandodds,https://www.scoresandodds.com/nba/bulls-vs-cavaliers,,,,,,WIN,1.0,0.884956,,,EXACT_EXTERNAL_LINE_VALID_ODDS,37.5,-113.0,draftkings,scoresandodds,https://www.scoresandodds.com/nba/bulls-vs-cavaliers,True,True,0.0,0.0,0.0,WIN,1.0,0.884956
2025-11-08,4,Harrison Barnes,SAS,0022500188,PTS,OVER,A,2025-11,10.5,10-14.5,15.0,True,90.71,90-92,0.939837,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,10.5,-115.0,-119 to -100,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494840&market=points,,,,,,WIN,1.0,0.869565,,,EXACT_EXTERNAL_LINE_VALID_ODDS,10.5,-115.0,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494840&market=points,True,True,0.0,0.0,0.0,WIN,1.0,0.869565
2025-11-08,5,Luka Dončić,LAL,0022500185,AST,OVER,A,2025-11,10.25,10-14.5,11.0,True,91.06,90-92,0.928968,0.90+,NO_EXACT_LINE_MATCH,False,2,1,0,9.5,-126.0,-149 to -120,riverscasino,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494820&market=assists,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,9.5,-126.0,riverscasino,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494820&market=assists,True,False,-0.75,0.75,-0.75,WIN,1.0,0.793651
2025-11-08,6,Kel'el Ware,MIA,0022500187,REB,OVER,A,2025-11,10.5,10-14.5,12.0,True,90.71,90-92,0.900619,0.90+,NO_PLAYER_MARKET_LINE,False,0,0,0,,,UNKNOWN,,,,,,,,,,,,,,INTERNAL_MODEL_LINE_ASSUMED_ODDS,10.5,-110.0,assumed,internal-model-line-assumed-odds,,False,False,0.0,0.0,0.0,WIN,1.0,0.909091
2025-11-09,1,Bobby Portis,MIL,0022500191,REB,UNDER,S,2025-11,4.5,<5,1.0,True,95.15,94+,0.9249,0.90+,NO_EXACT_LINE_MATCH,False,2,1,0,5.0,-105.0,-119 to -100,prizepicks,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494860&market=rebounds,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,5.0,-105.0,prizepicks,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494860&market=rebounds,True,False,0.5,0.5,-0.5,WIN,1.0,0.952381
2025-11-09,2,Mikal Bridges,NYK,0022500192,REB,UNDER,S,2025-11,3.5,<5,1.0,True,95.15,94+,0.887902,0.85-0.90,NO_EXACT_LINE_MATCH,False,2,1,0,4.0,107.5,+100 to +149,prizepicks,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494890&market=rebounds,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,4.0,107.5,prizepicks,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494890&market=rebounds,True,False,0.5,0.5,-0.5,WIN,1.0,1.075
2025-11-09,3,Russell Westbrook,SAC,0022500197,PTS,UNDER,A,2025-11,13.5,10-14.5,6.0,True,91.06,90-92,0.947897,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,13.5,-125.0,-149 to -120,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494920&market=points,,,,,,WIN,1.0,0.8,,,EXACT_EXTERNAL_LINE_VALID_ODDS,13.5,-125.0,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494920&market=points,True,True,0.0,0.0,0.0,WIN,1.0,0.8
2025-11-09,4,Quentin Grimes,PHI,0022500195,PRA,OVER,A,2025-11,18.0,15-19.5,22.0,True,90.71,90-92,0.94339,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,18.0,-125.0,-149 to -120,draftkings,scoresandodds,https://www.scoresandodds.com/nba/76ers-vs-pistons,,,,,,WIN,1.0,0.8,,,EXACT_EXTERNAL_LINE_VALID_ODDS,18.0,-125.0,draftkings,scoresandodds,https://www.scoresandodds.com/nba/76ers-vs-pistons,True,True,0.0,0.0,0.0,WIN,1.0,0.8
2025-11-09,5,Derrick White,BOS,0022500193,PTS,OVER,A,2025-11,16.5,15-19.5,21.0,True,91.06,90-92,0.921625,0.90+,NO_EXACT_LINE_MATCH,False,2,1,0,15.5,-115.0,-119 to -100,hardrock,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494950&market=points,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,15.5,-115.0,hardrock,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494950&market=points,True,False,-1.0,1.0,-1.0,WIN,1.0,0.869565
2025-11-09,6,Isaiah Hartenstein,OKC,0022500194,AST,UNDER,A,2025-11,2.5,<5,2.0,True,91.06,90-92,0.883592,0.85-0.90,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,2.5,115.0,+100 to +149,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494970&market=assists,,,,,,WIN,1.0,1.15,,,EXACT_EXTERNAL_LINE_VALID_ODDS,2.5,115.0,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494970&market=assists,True,True,0.0,0.0,0.0,WIN,1.0,1.15
2025-11-10,1,Nikola Vučević,CHI,0022500202,REB,UNDER,S,2025-11,10.5,10-14.5,8.0,True,95.15,94+,0.923004,0.90+,NO_EXACT_LINE_MATCH,False,2,1,0,11.5,-132.0,-149 to -120,riverscasino,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494930&market=rebounds,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,11.5,-132.0,riverscasino,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494930&market=rebounds,True,False,1.0,1.0,-1.0,WIN,1.0,0.757576
2025-11-10,2,Jake LaRavia,LAL,0022500198,REB,UNDER,S,2025-11,3.5,<5,1.0,True,95.15,94+,0.887318,0.85-0.90,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,3.5,105.0,+100 to +149,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494940&market=rebounds,,,,,,WIN,1.0,1.05,,,EXACT_EXTERNAL_LINE_VALID_ODDS,3.5,105.0,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494940&market=rebounds,True,True,0.0,0.0,0.0,WIN,1.0,1.05
2025-11-10,3,Khris Middleton,WAS,0022500199,PTS,UNDER,S,2025-11,9.5,5-9.5,6.0,True,94.8,94+,0.866929,0.85-0.90,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,9.5,-109.0,-119 to -100,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8495090&market=points,,,,,,WIN,1.0,0.917431,,,EXACT_EXTERNAL_LINE_VALID_ODDS,9.5,-109.0,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8495090&market=points,True,True,0.0,0.0,0.0,WIN,1.0,0.917431
2025-11-10,4,Daniel Gafford,DAL,0022500203,PTS,UNDER,S,2025-11,10.5,10-14.5,7.0,True,94.8,94+,0.854084,0.85-0.90,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,10.5,-117.0,-119 to -100,fanatics,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8495080&market=points,,,,,,WIN,1.0,0.854701,,,EXACT_EXTERNAL_LINE_VALID_ODDS,10.5,-117.0,fanatics,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8495080&market=points,True,True,0.0,0.0,0.0,WIN,1.0,0.854701
2025-11-10,5,Franz Wagner,ORL,0022500200,AST,OVER,S,2025-11,3.5,<5,6.0,True,93.7,92-94,0.846689,0.80-0.85,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,3.5,-148.0,-149 to -120,fanduel,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494910&market=assists,,,,,,WIN,1.0,0.675676,,,EXACT_EXTERNAL_LINE_VALID_ODDS,3.5,-148.0,fanduel,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8494910&market=assists,True,True,0.0,0.0,0.0,WIN,1.0,0.675676
2025-11-10,6,Brook Lopez,LAC,0022500206,AST,OVER,S,2025-11,0.5,<5,2.0,True,94.25,94+,0.823087,0.80-0.85,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,0.5,112.5,+100 to +149,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8495100&market=assists,,,,,,WIN,1.0,1.125,,,EXACT_EXTERNAL_LINE_VALID_ODDS,0.5,112.5,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8495100&market=assists,True,True,0.0,0.0,0.0,WIN,1.0,1.125
2025-11-11,1,Anfernee Simons,BOS,0022500209,REB,OVER,S,2025-11,1.5,<5,4.0,True,93.7,92-94,0.827379,0.80-0.85,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,1.5,-175.0,-199 to -150,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8495000&market=rebounds,,,,,,WIN,1.0,0.571429,,,EXACT_EXTERNAL_LINE_VALID_ODDS,1.5,-175.0,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/8495000&market=rebounds,True,True,0.0,0.0,0.0,WIN,1.0,0.571429
