gameDateEt,playerName,team,opponent,minutes,points,rebounds,assists,threes
2025-10-06,Tamar Bates,DEN,TOR,4,1.7,0,0.8,0
2025-10-06,Tari Eason,HOU,ATL,16,8.3,5,1.7,0
2025-10-06,Taurean Prince,MIL,MIA,8,4.2,0,0,0.8
2025-10-06,Thanasis Antetokounmpo,MIL,MIA,3,0,0.8,0.8,0
2025-10-06,Tim Hardaway Jr.,DEN,TOR,14,5.8,1.7,0,0.8
2025-10-06,Tobias Harris,DET,MEM,13,11.9,3.3,1.7,0.8
2025-10-06,Tolu Smith,DET,MEM,11,10,10,1.7,0
2025-10-06,Trae Young,ATL,HOU,16,7.5,1.7,6.7,1.7
2025-10-06,Trevor Keels,MIA,MIL,26,0,1.7,1.7,0
2025-10-06,Ty Jerome,MEM,DET,16,14.6,3.3,2.5,1.7
2025-10-06,Tyler Smith,MIL,MIA,12,2.5,0.8,0.8,0
2025-10-06,Vince Williams Jr.,MEM,DET,17,8.3,0,0.8,1.7
2025-10-06,Vít Krejčí,ATL,HOU,8,3.3,0,0,0
2025-10-06,Zaccharie Risacher,ATL,HOU,18,7.5,1.7,0.8,0.8
2025-10-06,Zack Austin,OKC,DAL,19,11.9,2.5,0,2.5
2025-10-06,Zeke Nnaji,DEN,TOR,6,1.7,1.7,0.8,0
2025-10-07,Aaron Nesmith,IND,MIN,3,2.4,0.2,0.2,0.4
2025-10-07,Alize Johnson,MIN,IND,3,1.8,1.8,0.2,0
2025-10-07,Andrew Nembhard,IND,MIN,2,1.6,0.4,0.4,0
2025-10-07,Anthony Edwards,MIN,IND,4,3.4,0.2,0.4,0.2
2025-10-07,Ayo Dosunmu,CHI,CLE,4,2.4,0.6,0.2,0.4
2025-10-07,Bennedict Mathurin,IND,MIN,3,1.6,0.8,0,0.2
2025-10-07,Bones Hyland,MIN,IND,2,2.2,0.2,0,0.6
2025-10-07,Craig Porter Jr.,CLE,CHI,4,3.4,0.8,0.8,1
2025-10-07,Dalen Terry,CHI,CLE,3,0.8,0.6,0.6,0
2025-10-07,De'Andre Hunter,CLE,CHI,3,3.4,1.4,0.2,0.2
2025-10-07,Dean Wade,CLE,CHI,4,0.4,0.4,0.6,0
2025-10-07,Delon Wright,IND,MIN,1,0.4,0,0,0
2025-10-07,Donovan Mitchell,CLE,CHI,3,1.4,0.2,0.4,0
2025-10-07,Donte DiVincenzo,MIN,IND,2,0.6,0.4,0.2,0.2
2025-10-07,Enrique Freeman,MIN,IND,2,0.6,0.2,0,0.2
2025-10-07,Evan Mobley,CLE,CHI,3,2.4,1.2,0.4,0.4
2025-10-07,Gabe McGlothan,IND,MIN,4,1,1.2,0.2,0.2
2025-10-07,Isaac Okoro,CHI,CLE,3,2.2,0.4,0.4,0.4
2025-10-07,Isaiah Jackson,IND,MIN,2,0.4,0.6,0,0
2025-10-07,Jalen Slawson,IND,MIN,4,1.8,0.6,0.4,0.6
2025-10-07,Jalen Smith,CHI,CLE,3,1,1.8,0.4,0
2025-10-07,James Wiseman,IND,MIN,3,1,0.8,0.4,0
2025-10-07,Jarace Walker,IND,MIN,11,2.6,1,0.6,0.4
2025-10-07,Jarrett Allen,CLE,CHI,3,1,0.2,0.2,0
2025-10-07,Jay Huff,IND,MIN,4,1.2,0.6,0.2,0
2025-10-07,Jaylen Clark,MIN,IND,1,0,0.2,0.2,0
2025-10-07,Jaylon Tyson,CLE,CHI,3,0,0,0.6,0
2025-10-07,Jevon Carter,CHI,CLE,2,2,0.2,0.4,0.4
2025-10-07,Joan Beringer,MIN,IND,4,0.8,0.8,0.2,0
2025-10-07,Johnny Furphy,IND,MIN,4,2.4,0.6,0.2,0.2
2025-10-07,Johnny Juzang,MIN,IND,3,4,0.4,0,1.2
2025-10-07,Josh Giddey,CHI,CLE,3,0.6,0.6,1,0
2025-10-07,Jules Bernard,MIN,IND,2,1.8,0,0,0.2
2025-10-07,Julian Phillips,CHI,CLE,2,0,0,0,0
2025-10-07,Julius Randle,MIN,IND,4,2.8,0.8,0.2,0
2025-10-07,Kevin Huerter,CHI,CLE,4,0.6,0.6,0.2,0.2
2025-10-07,Killian Hayes,CLE,CHI,2,0.4,0,0.4,0
2025-10-07,Larry Nance Jr.,CLE,CHI,4,2.2,0.6,0.8,0
2025-10-07,Lonzo Ball,CLE,CHI,2,0,0,0.2,0
2025-10-07,Luke Travers,CLE,CHI,2,1,0.2,0,0
2025-10-07,Matas Buzelis,CHI,CLE,4,3.8,1.6,0.2,0.4
2025-10-07,Mike Conley,MIN,IND,3,0.4,0.2,0.2,0
2025-10-07,Miller Kopp,CLE,CHI,1,1,0.2,0,0.2
2025-10-07,Nae'Qwan Tomlin,CLE,CHI,4,2.2,0.6,0,0.2
2025-10-07,Naz Reid,MIN,IND,3,2,0.6,0.2,0.2
2025-10-07,Nikola Vucevic,CHI,CLE,4,0.6,1.2,0.2,0
2025-10-07,Noa Essengue,CHI,CLE,3,1.6,1,0,0.2
2025-10-07,Obi Toppin,IND,MIN,2,0.6,0.4,0.4,0.2
2025-10-07,Pascal Siakam,IND,MIN,3,2.8,0.6,0.6,0.6
2025-10-07,Patrick Williams,CHI,CLE,3,2.2,0.4,0.6,0.2
2025-10-07,Quenton Jackson,IND,MIN,2,0.6,0.4,0.8,0
2025-10-07,RayJ Dennis,IND,MIN,4,3.2,0,1,0.8
2025-10-07,Rob Dillingham,MIN,IND,4,0.6,0.4,0.8,0
2025-10-07,Rocco Zikarsky,MIN,IND,1,0,0.2,0.2,0
2025-10-07,Rudy Gobert,MIN,IND,4,1,0.8,0,0
2025-10-07,Taelon Peter,IND,MIN,12,2,1,0.4,0.4
2025-10-07,Terrence Shannon Jr.,MIN,IND,4,1.8,0.4,1,0.4
2025-10-07,Thomas Bryant,CLE,CHI,2,1.2,0.4,0.4,0.4
2025-10-07,T.J. McConnell,IND,MIN,2,1.4,0.4,0.6,0
2025-10-07,Tony Bradley,IND,MIN,1,0,0.4,0,0
2025-10-07,Tre Jones,CHI,CLE,4,2,0.2,0.4,0
2025-10-07,Tristan Enaruna,CLE,CHI,2,0.6,0.2,0,0
2025-10-07,Tristen Newton,MIN,IND,4,1.8,0.4,0.6,0.2
2025-10-07,Tyrese Proctor,CLE,CHI,2,2.8,0,0.4,0.6
2025-10-07,Yuki Kawamura,CHI,CLE,3,0.6,0.6,1,0.2
2025-10-07,Zach Collins,CHI,CLE,3,3.2,0.4,0.6,0.2
2025-10-07,Zyon Pullin,MIN,IND,2,1.2,0.2,0.8,0
2025-10-08,Aaron Holiday,HOU,UTA,11,4.2,0.8,0,1.1
2025-10-08,Ace Bailey,UTA,HOU,19,15.4,2.3,1.1,0.8
2025-10-08,Adam Flagler,SAS,MIA,11,4.2,0,0.8,0.8
2025-10-08,A.J. Lawson,TOR,SAC,2,2.3,0.4,0,0.4
2025-10-08,Al Horford,GSW,POR,4,0,0.8,0.8,0
2025-10-08,Alijah Martin,TOR,SAC,3,1.9,0,0.4,0.4
2025-10-08,Alperen Sengün,HOU,UTA,17,4.9,1.9,4.9,0
2025-10-08,Amari Williams,BOS,MEM,2,0,1.1,0.4,0
2025-10-08,Amen Thompson,HOU,UTA,15,11.7,2.7,2.3,0.4
2025-10-08,Andrew Wiggins,MIA,SAS,13,3,0.8,0.4,0.4
2025-10-08,Bam Adebayo,MIA,SAS,13,3.4,1.5,0,0.4
2025-10-08,Baylor Scheierman,BOS,MEM,13,4.9,1.9,0.8,1.1
2025-10-08,Bismack Biyombo,SAS,MIA,4,0.8,1.1,0.4,0
2025-10-08,Blake Wesley,POR,GSW,12,3.4,2.3,0.8,0
2025-10-08,Brandin Podziemski,GSW,POR,11,1.9,1.5,1.1,0.4
2025-10-08,Brandon Ingram,TOR,SAC,14,12.9,2.3,1.1,1.9
2025-10-08,Braxton Key,MEM,BOS,6,3,2.3,0.4,0
2025-10-08,Brice Sensabaugh,UTA,HOU,16,14.8,1.1,0.4,2.3
2025-10-08,Buddy Hield,GSW,POR,6,4.9,1.5,0.4,1.1
2025-10-08,Caleb Love,POR,GSW,10,2.3,0.4,0.8,0
2025-10-08,Cameron Matthews,HOU,UTA,2,0.8,0.4,0.4,0
2025-10-08,Cam Spencer,MEM,BOS,6,3.8,1.1,1.1,0.4
2025-10-08,Carter Bryant,SAS,MIA,12,3,2.3,0.8,0
2025-10-08,Cedric Coward,MEM,BOS,16,5.7,2.3,0,0
2025-10-08,Chris Boucher,BOS,MEM,12,4.2,1.5,0,0.4
2025-10-08,Chucky Hepburn,TOR,SAC,4,3.4,0.4,1.1,0.4
2025-10-08,Clint Capela,HOU,UTA,10,3,2.7,0.8,0
2025-10-08,Cody Williams,UTA,HOU,5,0.8,0,0,0
2025-10-08,Collin Murray-Boyles,TOR,SAC,14,4.6,2.7,2.3,0.4
2025-10-08,Daeqwon Plowden,SAC,TOR,1,1.1,0,0,0.4
2025-10-08,David Jones,SAS,MIA,4,2.7,0.8,0.4,0
2025-10-08,DeMar DeRozan,SAC,TOR,14,2.3,2.3,1.5,0.4
2025-10-08,Deni Avdija,POR,GSW,12,5.3,3,1.1,0.8
2025-10-08,Dennis Schröder,SAC,TOR,14,1.9,2.3,0.4,0
2025-10-08,Derrick White,BOS,MEM,16,6.1,1.1,3.8,0.8
2025-10-08,Devin Carter,SAC,TOR,6,3,1.1,1.1,0.4
2025-10-08,Devin Vassell,SAS,MIA,14,4.6,2.3,0.8,0
2025-10-08,Domantas Sabonis,SAC,TOR,14,11.7,1.5,0.4,0
2025-10-08,Donovan Clingan,POR,GSW,4,1.5,2.7,0,0
2025-10-08,Draymond Green,GSW,POR,6,3.4,0.4,0.8,0.8
2025-10-08,Drew Eubanks,SAC,TOR,5,1.5,1.5,0,0
2025-10-08,Dru Smith,MIA,SAS,5,2.3,0,0.4,0.8
2025-10-08,Duop Reath,POR,GSW,4,3.4,1.1,0,0.4
2025-10-08,Dylan Cardwell,SAC,TOR,5,4.6,1.1,0.4,0
2025-10-08,Elijah Harkless,UTA,HOU,3,1.1,0.4,0,0.4
2025-10-08,Gary Payton II,GSW,POR,4,1.5,0.4,0,0
2025-10-08,GG Jackson II,MEM,BOS,6,2.7,1.5,0,0.4
2025-10-08,Gradey Dick,TOR,SAC,6,5.3,0.8,0.4,0.4
2025-10-08,Gui Santos,GSW,POR,5,1.9,0.4,0.8,0.4
2025-10-08,Harrison Barnes,SAS,MIA,15,3,1.1,0.8,0.8
2025-10-08,Harrison Ingram,SAS,MIA,3,0.8,0.8,0,0
2025-10-08,Hugo González,BOS,MEM,11,3,1.1,0.4,0.4
2025-10-08,Immanuel Quickley,TOR,SAC,14,3,0.8,1.5,0.4
2025-10-08,Isaac Jones,SAC,TOR,3,1.1,0.4,0,0.4
2025-10-08,Isaiah Crawford,HOU,UTA,3,0.8,0.8,0,0
2025-10-08,Isaiah Stevens,SAC,TOR,3,2.7,0,1.1,0.4
2025-10-08,Jabari Smith Jr.,HOU,UTA,15,11.1,1.1,0,1.1
2025-10-08,Jackson Rowe,GSW,POR,2,0.8,0.4,0,0
2025-10-08,Jaime Jaquez Jr.,MIA,SAS,17,11.7,1.1,0.4,0
2025-10-08,Ja'Kobe Walter,TOR,SAC,14,5.7,1.1,1.1,0.8
2025-10-08,Jalen Bridges,BOS,MEM,3,0.8,0.4,0.4,0
2025-10-08,Jamal Shead,TOR,SAC,6,2.7,0.8,1.1,0.4
2025-10-08,Jamison Battle,TOR,SAC,3,1.1,0.4,0.4,0.4
2025-10-08,Javon Small,MEM,BOS,17,2.3,0.8,2.3,0.4
2025-10-08,Javonte Cooke,POR,GSW,3,3.4,1.1,0,0.4
2025-10-08,Jaylen Brown,BOS,MEM,12,12.9,0.4,0,1.1
2025-10-08,Jaylen Wells,MEM,BOS,15,12.9,0.4,1.1,1.1
2025-10-08,JD Davison,HOU,UTA,10,3,1.1,0.8,0.4
2025-10-08,Jeff Green,HOU,UTA,5,3.8,1.1,0,0
2025-10-08,Jerami Grant,POR,GSW,13,3,1.9,0.4,0.4
2025-10-08,Jimmy Butler,GSW,POR,6,4.6,0.8,1.1,0
2025-10-08,John Konchar,MEM,BOS,11,2.3,2.7,0,0
2025-10-08,Jonathan Kuminga,GSW,POR,11,1.1,1.9,0.8,0.4
2025-10-08,Jonathan Mogbo,TOR,SAC,11,1.9,2.7,0.8,0
2025-10-08,Jordan Walsh,BOS,MEM,3,0.8,1.1,0.4,0
2025-10-08,Josh Minott,BOS,MEM,16,3,2.7,1.1,0
2025-10-08,Josh Okogie,HOU,UTA,5,2.7,1.5,0,0.4
2025-10-08,Jrue Holiday,POR,GSW,10,1.5,0.8,2.7,0
2025-10-08,Julian Champagnie,SAS,MIA,15,5.7,1.1,1.5,1.9
2025-10-08,Jusuf Nurkic,UTA,HOU,15,4.6,3,2.7,0.4
2025-10-08,Kasparas Jakucionis,MIA,SAS,15,3,0,3.8,0.4
2025-10-08,Keegan Murray,SAC,TOR,15,2.3,1.1,0,0
2025-10-08,Keldon Johnson,SAS,MIA,15,11.7,2.3,0.4,0.4
2025-10-08,Kel'el Ware,MIA,SAS,16,17.9,4.6,0.4,1.1
2025-10-08,Kendall Brown,BOS,MEM,2,1.1,0.4,0.8,0
2025-10-08,Keon Ellis,SAC,TOR,6,3,0.4,0,0.4
2025-10-08,Keshad Johnson,MIA,SAS,17,1.1,1.9,0.8,0
2025-10-08,Kevin Durant,HOU,UTA,14,12.3,0.8,0.4,0.4
2025-10-08,Kevin Love,UTA,HOU,12,4.6,2.3,0.8,0.8
2025-10-08,Kevon Harris,HOU,UTA,2,1.1,0.4,0.4,0
2025-10-08,Keyonte George,UTA,HOU,17,6.1,0.8,3.4,0.8
2025-10-08,Kris Murray,POR,GSW,12,4.6,1.5,0.4,0.8
2025-10-08,Kyle Anderson,UTA,HOU,6,0.8,0.8,2.3,0
2025-10-08,Lawson Lovering,MEM,BOS,12,1.9,2.3,0.4,0
2025-10-08,Lindy Waters III,SAS,MIA,6,3.4,0.4,0,1.1
2025-10-08,L.J. Cryer,GSW,POR,5,5.3,0.4,0.8,1.1
2025-10-08,Luka Garza,BOS,MEM,6,3.8,3.8,0,0
2025-10-08,Luke Kornet,SAS,MIA,6,3.4,4.2,1.5,0
2025-10-08,Malik Monk,SAC,TOR,5,3,0.8,0.8,0.4
2025-10-08,Maxime Raynaud,SAC,TOR,5,2.7,2.3,0,0
2025-10-08,Max Shulga,BOS,MEM,1,0.8,0.4,0,0
2025-10-08,Micah Potter,SAS,MIA,2,0,0.8,0,0
2025-10-08,Moses Moody,GSW,POR,12,3.8,1.5,0.4,0.8
2025-10-08,Myron Gardner,MIA,SAS,5,0,0.4,0,0
2025-10-08,Nikola Jovic,MIA,SAS,13,1.1,1.1,1.1,0
2025-10-08,Nique Clifford,SAC,TOR,15,3.8,1.1,3.4,0
2025-10-08,Norman Powell,MIA,SAS,16,11.1,1.5,1.1,0.4
2025-10-08,Ochai Agbaji,TOR,SAC,12,2.7,0.8,0.4,0.4
2025-10-08,Olivier-Maxence Prosper,MEM,BOS,4,1.9,0.8,0,0
2025-10-08,Olivier Sarr,TOR,SAC,2,0,0.4,0,0
2025-10-08,Pat Spencer,GSW,POR,5,2.3,1.1,1.1,0
2025-10-08,Pelle Larsson,MIA,SAS,6,1.5,0.8,0.8,0.4
2025-10-08,PJ Hall,MEM,BOS,4,1.5,2.3,0.4,0
2025-10-08,Quinten Post,GSW,POR,15,12.3,1.5,0.8,1.5
2025-10-08,Rayan Rupert,POR,GSW,5,1.5,1.9,0.4,0.4
2025-10-08,Reed Sheppard,HOU,UTA,15,4.2,1.5,1.1,0.8
2025-10-08,Riley Minix,SAS,MIA,2,0,0,0,0
2025-10-08,RJ Barrett,TOR,SAC,14,4.9,0.8,1.5,1.1
2025-10-08,RJ Luis Jr.,BOS,MEM,1,1.5,0,0,0
2025-10-08,Ron Harper Jr.,BOS,MEM,6,1.9,0.4,0.4,0.4
2025-10-08,Sam Hauser,BOS,MEM,11,3.4,0.4,0.8,1.1
2025-10-08,Sandro Mamukelashvili,TOR,SAC,10,1.9,1.9,0,0.4
2025-10-08,Santi Aldama,MEM,BOS,15,4.6,2.3,0.8,0.4
2025-10-08,Shaedon Sharpe,POR,GSW,14,13.6,2.3,0.8,1.5
2025-10-08,Sidy Cissoko,POR,GSW,5,1.5,0.8,1.1,0
2025-10-08,Stanley Umude,SAS,MIA,2,0,0,0,0
2025-10-08,Stephen Curry,GSW,POR,6,4.2,1.5,1.1,0.8
2025-10-08,Svi Mykhailiuk,UTA,HOU,14,3.4,0.8,0.8,0.4
2025-10-08,Taevion Kinsey,GSW,POR,1,0,0,0,0
2025-10-08,Tari Eason,HOU,UTA,11,3,1.1,1.1,0.4
2025-10-08,Taylor Hendricks,UTA,HOU,17,5.7,1.5,1.1,1.5
2025-10-08,Toumani Camara,POR,GSW,12,5.3,1.5,1.1,1.5
2025-10-08,Trayce Jackson-Davis,GSW,POR,3,2.3,1.9,1.1,0
2025-10-08,Tyler Burton,MEM,BOS,4,1.1,1.1,0,0
2025-10-08,Victor Wembanyama,SAS,MIA,13,3.8,1.5,1.9,0
2025-10-08,Vince Williams Jr.,MEM,BOS,10,0.4,0.4,1.5,0
2025-10-08,Walter Clayton Jr.,UTA,HOU,12,2.7,0.4,1.1,0.4
2025-10-08,Will Richard,GSW,POR,6,3.4,0.8,0.8,0
2025-10-08,Xavier Tillman Sr.,BOS,MEM,14,2.7,1.9,0.8,0.4
2025-10-08,Yang Hansen,POR,GSW,13,1.5,1.5,0.4,0
2025-10-08,Zach LaVine,SAC,TOR,5,6.1,0.4,0.4,1.1
2025-10-09,Aaron Wiggins,OKC,CHA,16,7.2,3.3,2.2,1.1
2025-10-09,AJ Green,MIL,DET,16,16.4,1.7,1.7,2.8
2025-10-09,Alex Caruso,OKC,CHA,13,6.1,0.6,0.6,0.6
2025-10-09,Alize Johnson,MIN,NYK,2,0,0.6,0,0
2025-10-09,Amir Coffey,MIL,DET,11,1.7,1.1,0.6,0.6
2025-10-09,Andre Jackson Jr.,MIL,DET,6,2.2,0.6,0,0.6
2025-10-09,Anthony Edwards,MIN,NYK,20,12.6,1.7,0,1.1
2025-10-09,Ariel Hukporti,NYK,MIN,6,1.1,2.8,0,0
2025-10-09,Ausar Thompson,DET,MIL,15,6.1,2.8,0.6,0
2025-10-09,Ayo Dosunmu,CHI,CLE,16,11.9,2.2,0.6,0.6
2025-10-09,Bobby Portis,MIL,DET,10,6.1,1.1,0.6,1.1
2025-10-09,Bobi Klintman,DET,MIL,14,4.4,3.3,1.1,1.1
2025-10-09,Bones Hyland,MIN,NYK,13,1.1,0.6,1.7,0
2025-10-09,Brandon Miller,CHA,OKC,17,10.4,0.6,1.7,1.1
2025-10-09,Brice Williams,DET,MIL,7,4.4,0.6,0,0
2025-10-09,Brooks Barnhizer,OKC,CHA,19,5,1.7,1.7,0.6
2025-10-09,Cade Cunningham,DET,MIL,13,19.3,3.3,3.3,1.1
2025-10-09,Cason Wallace,OKC,CHA,16,3.3,5.5,4.4,0
2025-10-09,Charles Bediako,DET,MIL,1,0,1.1,0,0
2025-10-09,Chaz Lanier,DET,MIL,19,4.4,0.6,0.6,1.1
2025-10-09,Chris Livingston,MIL,DET,6,5,1.1,0,0
2025-10-09,Chris Youngblood,OKC,CHA,6,3.9,0.6,1.1,0.6
2025-10-09,Cole Anthony,MIL,DET,13,5,3.9,2.8,0.6
2025-10-09,Collin Sexton,CHA,OKC,10,11.2,0.6,1.1,1.7
2025-10-09,Cormac Ryan,MIL,DET,2,1.7,0.6,0,0
2025-10-09,Craig Porter Jr.,CLE,CHI,15,2.8,2.8,0.6,0.6
2025-10-09,Dalen Terry,CHI,CLE,7,1.1,1.1,1.7,0
2025-10-09,Daniss Jenkins,DET,MIL,18,5,1.1,0.6,0
2025-10-09,De'Andre Hunter,CLE,CHI,18,14.9,1.1,1.1,2.2
2025-10-09,Dean Wade,CLE,CHI,13,4.4,0.6,1.1,1.1
2025-10-09,Donovan Mitchell,CLE,CHI,19,16.4,3.3,2.2,1.7
2025-10-09,Donte DiVincenzo,MIN,NYK,17,1.7,2.8,1.7,0.6
2025-10-09,Drew Peterson,CHA,OKC,3,1.1,0,0,0
2025-10-09,Duncan Robinson,DET,MIL,18,3.9,1.7,1.7,0.6
2025-10-09,Emanuel Miller,CHI,CLE,3,2.2,1.1,0,0
2025-10-09,Enrique Freeman,MIN,NYK,3,0,0,0,0
2025-10-09,Evan Mobley,CLE,CHI,19,15.6,2.8,2.2,0.6
2025-10-09,Garrison Mathews,NYK,MIN,6,3.3,0.6,0.6,1.1
2025-10-09,Gary Harris,MIL,DET,5,2.8,0,0.6,0.6
2025-10-09,Gary Trent Jr.,MIL,DET,11,5,0.6,1.7,1.1
2025-10-09,Guerschon Yabusele,NYK,MIN,10,2.2,1.1,0,0
2025-10-09,Isaac Okoro,CHI,CLE,18,3.3,2.2,1.7,0
2025-10-09,Isaiah Hartenstein,OKC,CHA,13,4.4,1.7,2.2,0
2025-10-09,Isaiah Joe,OKC,CHA,14,14.1,1.1,0,2.8
2025-10-09,Isaiah Stewart,DET,MIL,12,4.4,2.8,0.6,0.6
2025-10-09,Jaden McDaniels,MIN,NYK,17,3.9,3.3,1.1,0.6
2025-10-09,Jalen Brunson,NYK,MIN,20,6.1,2.2,1.7,0.6
2025-10-09,Jalen Smith,CHI,CLE,13,4.4,3.9,2.2,0
2025-10-09,Jamaree Bouyea,MIL,DET,6,1.1,0,0.6,0
2025-10-09,Jarrett Allen,CLE,CHI,18,2.2,5,0.6,0
2025-10-09,Javonte Green,DET,MIL,10,2.8,0,0.6,0.6
2025-10-09,Jaylin Williams,OKC,CHA,16,3.3,1.1,0,0
2025-10-09,Jaylon Tyson,CLE,CHI,16,3.3,2.2,1.7,0.6
2025-10-09,Jazian Gortman,OKC,CHA,3,3.9,0.6,0,0.6
2025-10-09,Jericho Sims,MIL,DET,14,0,2.8,0.6,0
2025-10-09,Jevon Carter,CHI,CLE,6,10.4,1.1,0,2.2
2025-10-09,Joan Beringer,MIN,NYK,13,1.1,1.7,0,0
2025-10-09,Johnny Juzang,MIN,NYK,7,4.4,1.1,0,1.1
2025-10-09,Jordan Clarkson,NYK,MIN,13,5.5,1.7,1.7,0
2025-10-09,Josh Giddey,CHI,CLE,16,10.4,3.9,3.3,1.1
2025-10-09,Jules Bernard,MIN,NYK,3,0,0,0.6,0
2025-10-09,Julius Randle,MIN,NYK,17,11.9,2.8,0.6,1.1
2025-10-09,Karl-Anthony Towns,NYK,MIN,19,5.5,6.1,1.1,0
2025-10-09,Kevin Porter Jr.,MIL,DET,7,5.5,1.1,1.1,1.1
2025-10-09,Killian Hayes,CLE,CHI,3,0,0,0,0
2025-10-09,KJ Simpson,CHA,OKC,4,1.1,0.6,0.6,0
2025-10-09,Kon Knueppel,CHA,OKC,18,4.4,2.8,1.7,0.6
2025-10-09,Lachlan Olbrich,CHI,CLE,4,3.3,1.1,0,0
2025-10-09,LaMelo Ball,CHA,OKC,18,11.2,2.8,2.2,2.2
2025-10-09,Landry Shamet,NYK,MIN,7,1.7,0.6,0.6,0.6
2025-10-09,Larry Nance Jr.,CLE,CHI,7,0,1.7,0.6,0
2025-10-09,Liam McNeeley,CHA,OKC,6,1.1,0.6,1.1,0
2025-10-09,Lonzo Ball,CLE,CHI,10,1.7,1.7,1.7,0.6
2025-10-09,Luguentz Dort,OKC,CHA,13,4.4,1.7,0.6,0.6
2025-10-09,Luke Travers,CLE,CHI,6,4.4,2.2,0.6,0.6
2025-10-09,Malcolm Brogdon,NYK,MIN,5,2.8,1.1,1.1,0.6
2025-10-09,Malevy Leons,OKC,CHA,11,5.5,2.2,0,0.6
2025-10-09,Marcus Sasser,DET,MIL,5,0,0,0.6,0
2025-10-09,Mark Sears,MIL,DET,3,2.2,0,0.6,0
2025-10-09,Mason Plumlee,CHA,OKC,4,2.2,1.1,0,0
2025-10-09,Matas Buzelis,CHI,CLE,14,6.1,1.1,0,1.1
2025-10-09,Mikal Bridges,NYK,MIN,19,11.2,2.2,0.6,1.7
2025-10-09,Miles Bridges,CHA,OKC,17,4.4,3.9,1.1,1.1
2025-10-09,Miles McBride,NYK,MIN,19,5.5,1.1,1.1,1.1
2025-10-09,Mitchell Robinson,NYK,MIN,7,0.6,3.3,0,0
2025-10-09,Mohamed Diawara,NYK,MIN,3,0,1.1,0,0
2025-10-09,Mouhamadou Gueye,CHI,CLE,2,1.1,0.6,0,0
2025-10-09,Moussa Diabate,CHA,OKC,19,10.4,3.9,1.1,0
2025-10-09,Myles Turner,MIL,DET,11,2.2,0,0,0
2025-10-09,Nae'Qwan Tomlin,CLE,CHI,13,0.6,0,0,0
2025-10-09,Naz Reid,MIN,NYK,13,5,2.8,0.6,0.6
2025-10-09,Noa Essengue,CHI,CLE,12,1.1,0.6,1.1,0
2025-10-09,OG Anunoby,NYK,MIN,17,4.4,3.3,1.1,1.1
2025-10-09,Ousmane Dieng,OKC,CHA,13,0,2.2,1.1,0
2025-10-09,Pacome Dadiet,NYK,MIN,10,2.8,1.1,0.6,0.6
2025-10-09,Patrick Williams,CHI,CLE,16,4.4,1.7,0.6,0.6
2025-10-09,Paul Reed,DET,MIL,14,5,3.3,1.1,0
2025-10-09,Pete Nance,MIL,DET,3,1.1,0,0.6,0
2025-10-09,Rob Dillingham,MIN,NYK,16,5.5,1.1,2.8,1.1
2025-10-09,Rocco Zikarsky,MIN,NYK,7,1.1,1.7,0,0
2025-10-09,Ron Holland II,DET,MIL,16,3.9,0.6,1.7,0.6
2025-10-09,Rudy Gobert,MIN,NYK,16,2.8,6.1,1.1,0
2025-10-09,Ryan Kalkbrenner,CHA,OKC,6,4.4,3.9,0,0
2025-10-09,Ryan Rollins,MIL,DET,10,3.9,0.6,0.6,0
2025-10-09,Shai Gilgeous-Alexander,OKC,CHA,14,11.9,0.6,2.8,1.1
2025-10-09,Sion James,CHA,OKC,3,0,0,0,0
2025-10-09,Taurean Prince,MIL,DET,13,5,1.1,0.6,1.7
2025-10-09,Terrence Shannon Jr.,MIN,NYK,16,6.1,4.4,0.6,1.7
2025-10-09,Thanasis Antetokounmpo,MIL,DET,3,2.2,1.1,0,0
2025-10-09,Thomas Bryant,CLE,CHI,3,3.9,3.3,0,0.6
2025-10-09,Tidjane Salaun,CHA,OKC,21,3.3,5.5,0,0
2025-10-09,Tolu Smith,DET,MIL,5,2.8,2.2,0.6,0
2025-10-09,Tosan Evbuomwan,NYK,MIN,4,1.7,0.6,0,0.6
2025-10-09,Tre Jones,CHI,CLE,17,5.5,2.8,3.9,1.1
2025-10-09,Tre Mann,CHA,OKC,16,13.4,2.2,1.1,2.2
2025-10-09,Trey Jemison,NYK,MIN,3,1.1,1.1,0.6,0
2025-10-09,Tristen Newton,MIN,NYK,3,1.7,0,0.6,0.6
2025-10-09,Tyler Kolek,NYK,MIN,6,2.8,0.6,1.7,0.6
2025-10-09,Tyler Smith,MIL,DET,4,0,0,0,0
2025-10-09,Tyrese Proctor,CLE,CHI,6,3.9,0.6,2.2,0.6
2025-10-09,Yuki Kawamura,CHI,CLE,4,1.7,2.8,1.7,0
2025-10-09,Zach Collins,CHI,CLE,17,7.2,4.4,1.1,1.1
2025-10-09,Zack Austin,OKC,CHA,3,1.1,1.1,0,0
2025-10-10,Ace Bailey,UTA,SAS,39,20.4,7.3,1,2.1
2025-10-10,Adam Flagler,SAS,UTA,2,0,1,1,0
2025-10-10,Adem Bona,PHI,ORL,15,6.2,6.2,0,0
2025-10-10,A.J. Lawson,TOR,BOS,14,4.2,1,0,0
2025-10-10,Alijah Martin,TOR,BOS,19,9.4,2.1,0,2.1
2025-10-10,Amari Williams,BOS,TOR,7,4.2,3.1,0,0
2025-10-10,Andre Drummond,PHI,ORL,13,8.3,4.2,2.1,2.1
